,n_locks,simulation,model,model_params,participant,trial,symbol,action,time,DISCOUNT,HORIZON,BETA,occ
117,8,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 109.11, 'BETA': 13.13}",25,117,3,1,1.8900000000000001,0.99,109.11,13.13,20
118,8,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 109.11, 'BETA': 13.13}",25,118,3,1,2.7,0.99,109.11,13.13,20
119,8,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 109.11, 'BETA': 13.13}",25,119,5,1,2.0300000000000002,0.99,109.11,13.13,32
120,8,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 109.11, 'BETA': 13.13}",25,120,2,1,3.03,0.99,109.11,13.13,16
121,8,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 109.11, 'BETA': 13.13}",25,121,6,1,2.01,0.99,109.11,13.13,36
122,8,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 109.11, 'BETA': 13.13}",25,122,1,0,6.08,0.99,109.11,13.13,8
123,8,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 109.11, 'BETA': 13.13}",25,123,6,1,2.9699999999999998,0.99,109.11,13.13,36
124,8,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 109.11, 'BETA': 13.13}",25,124,2,1,1.3900000000000001,0.99,109.11,13.13,16
125,8,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 109.11, 'BETA': 13.13}",25,125,6,1,2.21,0.99,109.11,13.13,36
126,8,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 109.11, 'BETA': 13.13}",25,126,5,1,1.85,0.99,109.11,13.13,32
127,8,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 109.11, 'BETA': 13.13}",25,127,6,1,1.48,0.99,109.11,13.13,36
128,8,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 109.11, 'BETA': 13.13}",25,128,4,1,2.1100000000000003,0.99,109.11,13.13,24
129,8,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 109.11, 'BETA': 13.13}",25,129,3,1,2.24,0.99,109.11,13.13,20
130,8,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 109.11, 'BETA': 13.13}",25,130,4,1,2.26,0.99,109.11,13.13,24
131,8,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 109.11, 'BETA': 13.13}",25,131,5,1,2.48,0.99,109.11,13.13,32
132,8,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 109.11, 'BETA': 13.13}",25,132,5,1,1.51,0.99,109.11,13.13,32
133,8,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 109.11, 'BETA': 13.13}",25,133,4,1,1.79,0.99,109.11,13.13,24
134,8,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 109.11, 'BETA': 13.13}",25,134,6,1,2.48,0.99,109.11,13.13,36
135,8,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 109.11, 'BETA': 13.13}",25,135,5,1,1.58,0.99,109.11,13.13,32
136,8,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 109.11, 'BETA': 13.13}",25,136,5,1,2.26,0.99,109.11,13.13,32
137,8,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 109.11, 'BETA': 13.13}",25,137,5,1,1.95,0.99,109.11,13.13,32
138,8,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 109.11, 'BETA': 13.13}",25,138,4,1,2.5300000000000002,0.99,109.11,13.13,24
139,8,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 109.11, 'BETA': 13.13}",25,139,5,1,1.62,0.99,109.11,13.13,32
140,8,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 109.11, 'BETA': 13.13}",25,140,4,1,1.6600000000000001,0.99,109.11,13.13,24
0,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,0,6,2,7.47,0.93,104.56,15.67,36
1,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,1,5,0,5.86,0.93,104.56,15.67,32
2,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,2,2,2,7.67,0.93,104.56,15.67,16
3,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,3,5,0,5.85,0.93,104.56,15.67,32
4,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,4,3,0,5.2,0.93,104.56,15.67,20
5,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,5,6,0,5.3,0.93,104.56,15.67,36
6,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,6,1,0,5.46,0.93,104.56,15.67,8
7,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,7,5,0,6.16,0.93,104.56,15.67,32
8,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,8,4,0,6.46,0.93,104.56,15.67,24
9,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,9,1,0,5.58,0.93,104.56,15.67,8
10,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,10,3,0,5.43,0.93,104.56,15.67,20
11,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,11,2,0,6.6899999999999995,0.93,104.56,15.67,16
12,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,12,2,0,6.25,0.93,104.56,15.67,16
13,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,13,6,0,5.71,0.93,104.56,15.67,36
14,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,14,2,0,5.78,0.93,104.56,15.67,16
15,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,15,5,0,5.65,0.93,104.56,15.67,32
16,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,16,6,0,5.46,0.93,104.56,15.67,36
17,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,17,6,0,5.92,0.93,104.56,15.67,36
18,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,18,4,2,7.61,0.93,104.56,15.67,24
19,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,19,4,0,6.51,0.93,104.56,15.67,24
20,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,20,6,0,5.9399999999999995,0.93,104.56,15.67,36
21,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,21,4,0,5.72,0.93,104.56,15.67,24
22,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,22,2,2,7.25,0.93,104.56,15.67,16
23,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,23,6,0,6.62,0.93,104.56,15.67,36
24,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,24,6,0,5.66,0.93,104.56,15.67,36
25,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,25,4,0,5.63,0.93,104.56,15.67,24
26,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,26,6,2,6.06,0.93,104.56,15.67,36
27,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,27,4,0,6.5,0.93,104.56,15.67,24
28,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,28,5,0,5.52,0.93,104.56,15.67,32
29,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,29,5,0,5.72,0.93,104.56,15.67,32
30,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,30,5,0,6.08,0.93,104.56,15.67,32
31,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,31,0,0,5.67,0.93,104.56,15.67,4
32,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,32,6,2,7.68,0.93,104.56,15.67,36
33,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,33,2,0,6.6,0.93,104.56,15.67,16
34,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,34,3,2,7.54,0.93,104.56,15.67,20
35,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,35,5,0,6.08,0.93,104.56,15.67,32
36,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,36,5,0,6.28,0.93,104.56,15.67,32
37,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,37,5,2,6.88,0.93,104.56,15.67,32
38,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,38,3,0,7.1899999999999995,0.93,104.56,15.67,20
39,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,39,5,0,6.14,0.93,104.56,15.67,32
40,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,40,4,0,6.17,0.93,104.56,15.67,24
41,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,41,5,0,6.32,0.93,104.56,15.67,32
42,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,42,3,0,5.76,0.93,104.56,15.67,20
43,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,43,4,0,5.26,0.93,104.56,15.67,24
44,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,44,3,0,5.84,0.93,104.56,15.67,20
45,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,45,6,2,7.42,0.93,104.56,15.67,36
46,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,46,6,2,6.55,0.93,104.56,15.67,36
47,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,47,3,0,5.83,0.93,104.56,15.67,20
48,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,48,1,0,6.1,0.93,104.56,15.67,8
49,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,49,4,0,5.92,0.93,104.56,15.67,24
50,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,50,6,2,6.39,0.93,104.56,15.67,36
51,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,51,4,0,5.17,0.93,104.56,15.67,24
52,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,52,2,0,6.84,0.93,104.56,15.67,16
53,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,53,3,0,6.36,0.93,104.56,15.67,20
54,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,54,6,2,6.97,0.93,104.56,15.67,36
55,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,55,5,0,6.09,0.93,104.56,15.67,32
56,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,56,5,0,6.85,0.93,104.56,15.67,32
57,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,57,6,2,7.24,0.93,104.56,15.67,36
58,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,58,5,0,5.65,0.93,104.56,15.67,32
59,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,59,4,0,6.02,0.93,104.56,15.67,24
60,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,60,0,0,6.67,0.93,104.56,15.67,4
61,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,61,4,0,6.33,0.93,104.56,15.67,24
62,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,62,3,0,5.6,0.93,104.56,15.67,20
63,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,63,1,0,6.5600000000000005,0.93,104.56,15.67,8
64,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,64,5,0,5.6,0.93,104.56,15.67,32
65,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,65,6,1,1.85,0.93,104.56,15.67,36
66,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,66,3,0,5.95,0.93,104.56,15.67,20
67,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,67,2,0,4.99,0.93,104.56,15.67,16
68,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,68,6,1,2.42,0.93,104.56,15.67,36
69,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,69,6,1,1.6,0.93,104.56,15.67,36
70,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,70,6,1,2.54,0.93,104.56,15.67,36
71,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,71,3,0,6.6,0.93,104.56,15.67,20
72,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,72,5,0,5.77,0.93,104.56,15.67,32
73,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,73,1,0,5.96,0.93,104.56,15.67,8
74,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,74,6,1,1.29,0.93,104.56,15.67,36
75,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,75,4,0,5.71,0.93,104.56,15.67,24
76,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,76,5,0,5.92,0.93,104.56,15.67,32
77,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,77,2,0,5.91,0.93,104.56,15.67,16
78,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,78,5,0,5.54,0.93,104.56,15.67,32
79,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,79,2,0,6.61,0.93,104.56,15.67,16
80,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,80,3,0,5.87,0.93,104.56,15.67,20
81,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,81,1,0,5.68,0.93,104.56,15.67,8
82,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,82,3,0,6.12,0.93,104.56,15.67,20
83,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,83,6,1,1.25,0.93,104.56,15.67,36
84,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,84,0,0,5.54,0.93,104.56,15.67,4
85,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,85,4,0,6.73,0.93,104.56,15.67,24
86,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,86,6,1,2.34,0.93,104.56,15.67,36
87,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,87,6,1,1.37,0.93,104.56,15.67,36
88,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,88,1,0,5.63,0.93,104.56,15.67,8
89,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,89,4,0,6.74,0.93,104.56,15.67,24
90,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,90,5,0,6.24,0.93,104.56,15.67,32
91,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,91,5,0,5.27,0.93,104.56,15.67,32
92,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,92,6,1,1.81,0.93,104.56,15.67,36
93,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,93,1,0,6.77,0.93,104.56,15.67,8
94,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,94,6,1,1.98,0.93,104.56,15.67,36
95,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,95,4,0,6.2,0.93,104.56,15.67,24
96,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,96,4,0,6.0,0.93,104.56,15.67,24
97,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,97,3,0,6.37,0.93,104.56,15.67,20
98,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,98,6,1,1.8,0.93,104.56,15.67,36
99,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,99,2,0,5.76,0.93,104.56,15.67,16
100,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,100,3,0,5.54,0.93,104.56,15.67,20
101,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,101,4,0,7.04,0.93,104.56,15.67,24
102,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,102,3,0,6.15,0.93,104.56,15.67,20
103,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,103,0,0,5.98,0.93,104.56,15.67,4
104,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,104,3,0,5.7,0.93,104.56,15.67,20
105,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,105,4,0,6.3100000000000005,0.93,104.56,15.67,24
106,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,106,6,1,2.2,0.93,104.56,15.67,36
107,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,107,2,0,6.13,0.93,104.56,15.67,16
108,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,108,6,1,2.4,0.93,104.56,15.67,36
109,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,109,5,0,6.6,0.93,104.56,15.67,32
110,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,110,5,0,5.63,0.93,104.56,15.67,32
111,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,111,2,0,6.29,0.93,104.56,15.67,16
112,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,112,5,0,6.64,0.93,104.56,15.67,32
113,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,113,6,1,2.48,0.93,104.56,15.67,36
114,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,114,2,0,6.29,0.93,104.56,15.67,16
115,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,115,5,0,6.02,0.93,104.56,15.67,32
116,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,116,4,0,5.48,0.93,104.56,15.67,24
117,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,117,4,0,5.61,0.93,104.56,15.67,24
118,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,118,6,1,2.94,0.93,104.56,15.67,36
119,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,119,6,1,1.4,0.93,104.56,15.67,36
120,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,120,4,0,5.83,0.93,104.56,15.67,24
121,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,121,5,0,6.18,0.93,104.56,15.67,32
122,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,122,6,1,1.65,0.93,104.56,15.67,36
123,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,123,5,0,5.71,0.93,104.56,15.67,32
124,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,124,6,1,1.45,0.93,104.56,15.67,36
125,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,125,5,0,5.53,0.93,104.56,15.67,32
126,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,126,6,1,1.8199999999999998,0.93,104.56,15.67,36
127,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,127,2,0,6.18,0.93,104.56,15.67,16
128,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,128,3,0,6.1,0.93,104.56,15.67,20
129,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,129,6,1,2.5,0.93,104.56,15.67,36
130,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,130,4,0,5.83,0.93,104.56,15.67,24
131,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,131,6,1,2.38,0.93,104.56,15.67,36
132,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,132,3,0,5.3,0.93,104.56,15.67,20
133,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,133,2,0,5.93,0.93,104.56,15.67,16
134,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,134,5,0,5.44,0.93,104.56,15.67,32
135,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,135,5,0,5.91,0.93,104.56,15.67,32
136,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,136,6,1,1.8399999999999999,0.93,104.56,15.67,36
137,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,137,5,0,5.87,0.93,104.56,15.67,32
138,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,138,5,0,4.85,0.93,104.56,15.67,32
139,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,139,4,0,6.05,0.93,104.56,15.67,24
140,8,1,Discount,"{'DISCOUNT': 0.93, 'HORIZON': 104.56, 'BETA': 15.67}",26,140,3,0,6.08,0.93,104.56,15.67,20
0,8,1,Discount,"{'DISCOUNT': 0.91, 'HORIZON': 135.08, 'BETA': 10.24}",27,0,6,0,5.72,0.91,135.08,10.24,36
1,8,1,Discount,"{'DISCOUNT': 0.91, 'HORIZON': 135.08, 'BETA': 10.24}",27,1,4,0,6.24,0.91,135.08,10.24,24
2,8,1,Discount,"{'DISCOUNT': 0.91, 'HORIZON': 135.08, 'BETA': 10.24}",27,2,4,0,6.42,0.91,135.08,10.24,24
3,8,1,Discount,"{'DISCOUNT': 0.91, 'HORIZON': 135.08, 'BETA': 10.24}",27,3,5,0,7.16,0.91,135.08,10.24,32
4,8,1,Discount,"{'DISCOUNT': 0.91, 'HORIZON': 135.08, 'BETA': 10.24}",27,4,5,0,5.96,0.91,135.08,10.24,32
5,8,1,Discount,"{'DISCOUNT': 0.91, 'HORIZON': 135.08, 'BETA': 10.24}",27,5,2,0,5.35,0.91,135.08,10.24,16
6,8,1,Discount,"{'DISCOUNT': 0.91, 'HORIZON': 135.08, 'BETA': 10.24}",27,6,3,0,6.4399999999999995,0.91,135.08,10.24,20
7,8,1,Discount,"{'DISCOUNT': 0.91, 'HORIZON': 135.08, 'BETA': 10.24}",27,7,2,2,7.68,0.91,135.08,10.24,16
8,8,1,Discount,"{'DISCOUNT': 0.91, 'HORIZON': 135.08, 'BETA': 10.24}",27,8,4,0,6.6899999999999995,0.91,135.08,10.24,24
9,8,1,Discount,"{'DISCOUNT': 0.91, 'HORIZON': 135.08, 'BETA': 10.24}",27,9,5,2,7.77,0.91,135.08,10.24,32
10,8,1,Discount,"{'DISCOUNT': 0.91, 'HORIZON': 135.08, 'BETA': 10.24}",27,10,6,0,6.0,0.91,135.08,10.24,36
11,8,1,Discount,"{'DISCOUNT': 0.91, 'HORIZON': 135.08, 'BETA': 10.24}",27,11,6,0,6.58,0.91,135.08,10.24,36
12,8,1,Discount,"{'DISCOUNT': 0.91, 'HORIZON': 135.08, 'BETA': 10.24}",27,12,5,0,6.13,0.91,135.08,10.24,32
13,8,1,Discount,"{'DISCOUNT': 0.91, 'HORIZON': 135.08, 'BETA': 10.24}",27,13,4,0,4.63,0.91,135.08,10.24,24
14,8,1,Discount,"{'DISCOUNT': 0.91, 'HORIZON': 135.08, 'BETA': 10.24}",27,14,6,0,6.11,0.91,135.08,10.24,36
