,n_locks,simulation,model,participant,trial,symbol,action,time
58,6,1,Discount,60,58,3,0,2.71
59,6,1,Discount,60,59,2,0,2.45
60,6,1,Discount,60,60,2,2,7.073333333333333
61,6,1,Discount,60,61,4,0,2.3
62,6,1,Discount,60,62,3,2,7.263333333333333
63,6,1,Discount,60,63,3,0,2.67
64,6,1,Discount,60,64,0,1,1.71
0,6,1,Discount,61,0,7,0,2.4299999999999997
1,6,1,Discount,61,1,0,0,1.26
2,6,1,Discount,61,2,1,0,1.38
3,6,1,Discount,61,3,0,2,8.183333333333334
4,6,1,Discount,61,4,2,0,1.29
5,6,1,Discount,61,5,5,0,2.67
6,6,1,Discount,61,6,1,0,2.29
7,6,1,Discount,61,7,3,2,7.973333333333333
8,6,1,Discount,61,8,3,0,2.5300000000000002
9,6,1,Discount,61,9,6,0,2.2199999999999998
10,6,1,Discount,61,10,5,2,5.963333333333333
11,6,1,Discount,61,11,6,0,2.08
12,6,1,Discount,61,12,0,0,1.5
13,6,1,Discount,61,13,2,0,1.95
14,6,1,Discount,61,14,3,0,2.46
15,6,1,Discount,61,15,2,0,2.2
16,6,1,Discount,61,16,0,0,1.1400000000000001
17,6,1,Discount,61,17,0,0,2.63
18,6,1,Discount,61,18,4,0,1.5699999999999998
19,6,1,Discount,61,19,5,0,1.6600000000000001
20,6,1,Discount,61,20,7,0,1.16
21,6,1,Discount,61,21,2,0,2.4
22,6,1,Discount,61,22,4,0,1.49
23,6,1,Discount,61,23,6,0,2.5700000000000003
24,6,1,Discount,61,24,4,0,1.8900000000000001
25,6,1,Discount,61,25,7,0,2.25
26,6,1,Discount,61,26,1,0,1.87
27,6,1,Discount,61,27,1,0,1.06
28,6,1,Discount,61,28,2,2,7.1033333333333335
29,6,1,Discount,61,29,4,0,1.05
30,6,1,Discount,61,30,3,0,2.5300000000000002
31,6,1,Discount,61,31,1,0,1.95
32,6,1,Discount,61,32,0,0,1.94
33,6,1,Discount,61,33,1,0,1.78
34,6,1,Discount,61,34,7,0,1.6400000000000001
35,6,1,Discount,61,35,3,0,2.4699999999999998
36,6,1,Discount,61,36,5,2,7.493333333333333
37,6,1,Discount,61,37,4,0,2.27
38,6,1,Discount,61,38,4,0,1.9
39,6,1,Discount,61,39,3,2,7.503333333333333
40,6,1,Discount,61,40,0,0,1.4
41,6,1,Discount,61,41,1,2,7.473333333333333
42,6,1,Discount,61,42,2,0,2.4699999999999998
43,6,1,Discount,61,43,6,2,7.1033333333333335
44,6,1,Discount,61,44,0,2,7.013333333333333
45,6,1,Discount,61,45,0,0,2.5
46,6,1,Discount,61,46,1,0,1.7
47,6,1,Discount,61,47,1,2,7.283333333333333
48,6,1,Discount,61,48,7,0,1.41
49,6,1,Discount,61,49,5,2,6.843333333333333
50,6,1,Discount,61,50,1,0,1.43
51,6,1,Discount,61,51,0,0,1.72
52,6,1,Discount,61,52,3,0,1.5699999999999998
53,6,1,Discount,61,53,0,2,7.943333333333333
54,6,1,Discount,61,54,6,0,1.3
55,6,1,Discount,61,55,4,0,1.52
56,6,1,Discount,61,56,5,0,1.76
57,6,1,Discount,61,57,2,0,2.08
58,6,1,Discount,61,58,3,0,2.1399999999999997
59,6,1,Discount,61,59,2,0,2.69
60,6,1,Discount,61,60,0,0,2.08
61,6,1,Discount,61,61,2,0,2.0700000000000003
62,6,1,Discount,61,62,4,0,2.9299999999999997
63,6,1,Discount,61,63,2,2,8.513333333333334
64,6,1,Discount,61,64,6,0,1.74
0,6,1,Discount,62,0,7,0,1.35
1,6,1,Discount,62,1,6,0,2.13
2,6,1,Discount,62,2,4,2,7.213333333333333
3,6,1,Discount,62,3,7,0,1.63
4,6,1,Discount,62,4,0,0,1.34
5,6,1,Discount,62,5,2,0,1.25
6,6,1,Discount,62,6,2,0,1.47
7,6,1,Discount,62,7,4,0,1.16
8,6,1,Discount,62,8,2,0,2.67
9,6,1,Discount,62,9,5,0,2.79
10,6,1,Discount,62,10,0,2,7.6033333333333335
11,6,1,Discount,62,11,7,0,1.42
12,6,1,Discount,62,12,1,0,2.17
13,6,1,Discount,62,13,2,2,7.453333333333333
14,6,1,Discount,62,14,6,0,1.21
15,6,1,Discount,62,15,3,0,2.69
16,6,1,Discount,62,16,1,0,1.81
17,6,1,Discount,62,17,1,0,2.5300000000000002
18,6,1,Discount,62,18,1,0,1.41
19,6,1,Discount,62,19,4,0,2.1100000000000003
20,6,1,Discount,62,20,5,0,1.79
21,6,1,Discount,62,21,3,2,7.173333333333333
22,6,1,Discount,62,22,0,0,1.67
23,6,1,Discount,62,23,0,0,1.1400000000000001
24,6,1,Discount,62,24,0,2,7.153333333333333
25,6,1,Discount,62,25,5,0,1.9300000000000002
26,6,1,Discount,62,26,1,0,2.1799999999999997
27,6,1,Discount,62,27,0,0,2.6799999999999997
28,6,1,Discount,62,28,3,2,6.593333333333333
29,6,1,Discount,62,29,4,0,2.25
30,6,1,Discount,62,30,2,2,7.663333333333333
31,6,1,Discount,62,31,6,0,1.8900000000000001
32,6,1,Discount,62,32,3,0,2.0
33,6,1,Discount,62,33,1,0,1.6800000000000002
34,6,1,Discount,62,34,0,0,1.3900000000000001
35,6,1,Discount,62,35,0,0,1.06
36,6,1,Discount,62,36,2,0,1.7
37,6,1,Discount,62,37,2,0,2.34
38,6,1,Discount,62,38,3,0,2.58
39,6,1,Discount,62,39,5,2,6.3133333333333335
40,6,1,Discount,62,40,7,0,2.15
41,6,1,Discount,62,41,6,2,7.143333333333333
42,6,1,Discount,62,42,1,0,2.1799999999999997
43,6,1,Discount,62,43,4,0,1.95
44,6,1,Discount,62,44,0,0,1.8199999999999998
45,6,1,Discount,62,45,5,0,1.9
46,6,1,Discount,62,46,7,2,7.633333333333333
47,6,1,Discount,62,47,2,0,2.3
48,6,1,Discount,62,48,3,0,1.5
49,6,1,Discount,62,49,0,0,2.38
50,6,1,Discount,62,50,1,0,2.6399999999999997
51,6,1,Discount,62,51,2,2,6.743333333333333
52,6,1,Discount,62,52,1,2,7.773333333333333
53,6,1,Discount,62,53,3,0,2.04
54,6,1,Discount,62,54,3,0,1.05
55,6,1,Discount,62,55,4,0,1.43
56,6,1,Discount,62,56,4,0,2.4699999999999998
57,6,1,Discount,62,57,0,2,7.203333333333333
58,6,1,Discount,62,58,0,0,1.6099999999999999
59,6,1,Discount,62,59,6,0,2.09
60,6,1,Discount,62,60,2,2,7.573333333333333
61,6,1,Discount,62,61,5,0,2.24
62,6,1,Discount,62,62,6,0,2.16
63,6,1,Discount,62,63,1,2,7.273333333333333
64,6,1,Discount,62,64,4,2,6.463333333333333
0,6,1,Discount,63,0,7,2,8.183333333333334
1,6,1,Discount,63,1,2,0,2.52
2,6,1,Discount,63,2,1,0,1.16
3,6,1,Discount,63,3,5,0,1.32
4,6,1,Discount,63,4,6,0,2.58
5,6,1,Discount,63,5,3,0,1.46
6,6,1,Discount,63,6,2,0,1.8399999999999999
7,6,1,Discount,63,7,4,0,1.6800000000000002
8,6,1,Discount,63,8,5,0,2.21
9,6,1,Discount,63,9,2,0,2.45
10,6,1,Discount,63,10,6,0,2.67
11,6,1,Discount,63,11,5,0,2.0
12,6,1,Discount,63,12,2,2,7.663333333333333
13,6,1,Discount,63,13,4,2,7.863333333333333
14,6,1,Discount,63,14,6,0,2.17
15,6,1,Discount,63,15,3,2,7.303333333333333
16,6,1,Discount,63,16,4,2,6.983333333333333
17,6,1,Discount,63,17,7,0,2.0700000000000003
18,6,1,Discount,63,18,4,0,2.48
19,6,1,Discount,63,19,0,0,2.4
20,6,1,Discount,63,20,1,2,6.8533333333333335
21,6,1,Discount,63,21,3,2,7.763333333333333
22,6,1,Discount,63,22,1,2,8.293333333333333
23,6,1,Discount,63,23,0,2,7.303333333333333
24,6,1,Discount,63,24,1,0,2.05
25,6,1,Discount,63,25,2,2,7.323333333333333
26,6,1,Discount,63,26,7,0,2.3
27,6,1,Discount,63,27,0,0,2.29
28,6,1,Discount,63,28,1,0,1.65
29,6,1,Discount,63,29,0,0,1.94
30,6,1,Discount,63,30,3,0,2.45
31,6,1,Discount,63,31,0,0,1.94
32,6,1,Discount,63,32,0,0,1.83
33,6,1,Discount,63,33,1,2,7.7333333333333325
34,6,1,Discount,63,34,2,0,1.19
35,6,1,Discount,63,35,6,0,2.49
36,6,1,Discount,63,36,5,2,6.763333333333333
37,6,1,Discount,63,37,3,2,7.303333333333333
38,6,1,Discount,63,38,0,0,1.85
39,6,1,Discount,63,39,1,2,7.023333333333333
40,6,1,Discount,63,40,4,0,1.3900000000000001
41,6,1,Discount,63,41,0,0,2.15
42,6,1,Discount,63,42,2,2,8.193333333333333
43,6,1,Discount,63,43,4,2,7.043333333333333
44,6,1,Discount,63,44,6,0,1.85
45,6,1,Discount,63,45,1,0,1.73
46,6,1,Discount,63,46,0,0,1.6400000000000001
47,6,1,Discount,63,47,2,2,7.4833333333333325
48,6,1,Discount,63,48,3,0,2.1399999999999997
49,6,1,Discount,63,49,3,0,1.77
50,6,1,Discount,63,50,3,0,2.08
51,6,1,Discount,63,51,0,2,7.043333333333333
52,6,1,Discount,63,52,1,2,7.263333333333333
53,6,1,Discount,63,53,7,0,1.29
54,6,1,Discount,63,54,6,0,1.21
55,6,1,Discount,63,55,4,0,2.0300000000000002
56,6,1,Discount,63,56,5,2,8.293333333333333
57,6,1,Discount,63,57,1,0,1.47
58,6,1,Discount,63,58,0,0,1.81
59,6,1,Discount,63,59,7,0,1.62
60,6,1,Discount,63,60,2,0,2.44
61,6,1,Discount,63,61,0,0,2.8
62,6,1,Discount,63,62,4,0,1.63
63,6,1,Discount,63,63,5,0,1.83
64,6,1,Discount,63,64,2,0,1.05
0,6,1,Discount,64,0,7,2,7.413333333333333
1,6,1,Discount,64,1,3,0,2.21
2,6,1,Discount,64,2,3,0,2.2800000000000002
3,6,1,Discount,64,3,6,0,1.43
4,6,1,Discount,64,4,5,0,2.12
5,6,1,Discount,64,5,4,0,1.8900000000000001
6,6,1,Discount,64,6,0,0,2.09
7,6,1,Discount,64,7,1,0,2.23
8,6,1,Discount,64,8,5,0,2.2
9,6,1,Discount,64,9,0,0,2.06
10,6,1,Discount,64,10,1,0,1.58
11,6,1,Discount,64,11,0,2,7.843333333333333
12,6,1,Discount,64,12,4,0,1.75
13,6,1,Discount,64,13,4,0,2.4
14,6,1,Discount,64,14,4,2,7.333333333333333
15,6,1,Discount,64,15,2,2,6.963333333333333
16,6,1,Discount,64,16,5,0,1.97
17,6,1,Discount,64,17,6,2,6.6033333333333335
18,6,1,Discount,64,18,2,0,2.38
19,6,1,Discount,64,19,0,0,1.75
20,6,1,Discount,64,20,2,0,1.94
21,6,1,Discount,64,21,1,2,8.293333333333333
22,6,1,Discount,64,22,2,0,1.78
23,6,1,Discount,64,23,2,0,2.23
24,6,1,Discount,64,24,3,0,1.13
25,6,1,Discount,64,25,1,0,1.98
26,6,1,Discount,64,26,6,2,7.583333333333333
27,6,1,Discount,64,27,1,0,2.91
28,6,1,Discount,64,28,3,0,2.1100000000000003
29,6,1,Discount,64,29,0,0,1.9300000000000002
30,6,1,Discount,64,30,7,0,2.29
31,6,1,Discount,64,31,7,2,7.153333333333333
32,6,1,Discount,64,32,0,0,2.1799999999999997
33,6,1,Discount,64,33,4,0,1.7
34,6,1,Discount,64,34,4,0,2.09
35,6,1,Discount,64,35,0,0,1.6099999999999999
36,6,1,Discount,64,36,6,0,2.06
37,6,1,Discount,64,37,2,2,6.243333333333333
38,6,1,Discount,64,38,0,0,1.98
39,6,1,Discount,64,39,2,2,8.623333333333333
40,6,1,Discount,64,40,1,0,2.15
41,6,1,Discount,64,41,5,0,2.71
42,6,1,Discount,64,42,7,0,2.6799999999999997
43,6,1,Discount,64,43,5,0,2.15
44,6,1,Discount,64,44,4,2,7.363333333333333
45,6,1,Discount,64,45,0,0,2.3200000000000003
46,6,1,Discount,64,46,0,0,2.45
47,6,1,Discount,64,47,3,0,2.15
48,6,1,Discount,64,48,7,0,2.34
49,6,1,Discount,64,49,0,0,3.25
50,6,1,Discount,64,50,6,0,2.25
51,6,1,Discount,64,51,2,0,2.3600000000000003
52,6,1,Discount,64,52,6,2,7.913333333333333
53,6,1,Discount,64,53,0,2,8.503333333333334
54,6,1,Discount,64,54,1,0,2.16
55,6,1,Discount,64,55,1,0,2.23
56,6,1,Discount,64,56,3,0,2.23
57,6,1,Discount,64,57,1,0,2.54
58,6,1,Discount,64,58,1,0,2.5
59,6,1,Discount,64,59,4,2,7.093333333333333
60,6,1,Discount,64,60,3,0,1.75
61,6,1,Discount,64,61,3,0,2.84
62,6,1,Discount,64,62,2,0,2.96
63,6,1,Discount,64,63,2,0,1.98
64,6,1,Discount,64,64,5,0,1.97
0,6,1,Discount,65,0,7,0,1.6400000000000001
1,6,1,Discount,65,1,3,2,7.473333333333333
2,6,1,Discount,65,2,0,0,1.92
3,6,1,Discount,65,3,5,2,8.253333333333334
4,6,1,Discount,65,4,0,0,2.35
5,6,1,Discount,65,5,0,0,2.5300000000000002
6,6,1,Discount,65,6,1,0,2.81
7,6,1,Discount,65,7,1,0,1.62
8,6,1,Discount,65,8,1,0,2.09
9,6,1,Discount,65,9,5,0,1.49
10,6,1,Discount,65,10,3,0,1.99
11,6,1,Discount,65,11,0,0,1.9100000000000001
12,6,1,Discount,65,12,4,2,6.953333333333333
13,6,1,Discount,65,13,1,2,8.123333333333333
14,6,1,Discount,65,14,5,0,1.5899999999999999
15,6,1,Discount,65,15,2,0,1.74
16,6,1,Discount,65,16,0,0,2.2
17,6,1,Discount,65,17,3,0,1.46
18,6,1,Discount,65,18,6,2,7.7333333333333325
19,6,1,Discount,65,19,3,0,1.95
20,6,1,Discount,65,20,2,2,7.163333333333333
21,6,1,Discount,65,21,4,0,2.25
22,6,1,Discount,65,22,4,0,1.9
23,6,1,Discount,65,23,4,2,6.903333333333333
24,6,1,Discount,65,24,0,0,2.31
25,6,1,Discount,65,25,2,0,2.1
26,6,1,Discount,65,26,7,0,1.34
27,6,1,Discount,65,27,1,2,6.513333333333333
28,6,1,Discount,65,28,6,0,2.0300000000000002
29,6,1,Discount,65,29,7,0,1.92
30,6,1,Discount,65,30,2,2,6.763333333333333
31,6,1,Discount,65,31,6,2,7.003333333333333
32,6,1,Discount,65,32,2,0,1.71
33,6,1,Discount,65,33,7,0,1.75
34,6,1,Discount,65,34,3,0,1.85
35,6,1,Discount,65,35,0,2,6.653333333333333
36,6,1,Discount,65,36,2,0,2.62
37,6,1,Discount,65,37,4,0,2.29
38,6,1,Discount,65,38,1,0,2.04
39,6,1,Discount,65,39,4,2,7.053333333333333
40,6,1,Discount,65,40,1,0,2.34
41,6,1,Discount,65,41,2,0,1.92
42,6,1,Discount,65,42,3,0,1.74
43,6,1,Discount,65,43,5,0,1.44
44,6,1,Discount,65,44,6,2,7.433333333333334
45,6,1,Discount,65,45,4,2,6.773333333333333
46,6,1,Discount,65,46,0,0,2.24
47,6,1,Discount,65,47,1,0,2.1100000000000003
48,6,1,Discount,65,48,5,0,2.24
49,6,1,Discount,65,49,3,0,1.5899999999999999
50,6,1,Discount,65,50,1,0,1.5699999999999998
51,6,1,Discount,65,51,3,2,7.3533333333333335
52,6,1,Discount,65,52,0,0,1.98
53,6,1,Discount,65,53,2,2,6.843333333333333
54,6,1,Discount,65,54,1,0,2.25
55,6,1,Discount,65,55,2,0,2.15
56,6,1,Discount,65,56,0,0,2.01
57,6,1,Discount,65,57,2,0,1.56
58,6,1,Discount,65,58,6,0,2.66
59,6,1,Discount,65,59,7,0,2.44
60,6,1,Discount,65,60,6,2,6.973333333333333
61,6,1,Discount,65,61,0,0,2.6100000000000003
62,6,1,Discount,65,62,5,2,8.143333333333333
63,6,1,Discount,65,63,0,2,7.873333333333333
64,6,1,Discount,65,64,4,0,2.8600000000000003
0,6,1,Discount,66,0,7,0,1.87
1,6,1,Discount,66,1,1,0,2.4
2,6,1,Discount,66,2,6,0,2.02
3,6,1,Discount,66,3,7,0,1.52
4,6,1,Discount,66,4,1,2,7.093333333333333
5,6,1,Discount,66,5,0,0,2.37
6,6,1,Discount,66,6,0,0,2.51
7,6,1,Discount,66,7,5,0,1.95
8,6,1,Discount,66,8,5,0,2.0300000000000002
9,6,1,Discount,66,9,4,0,2.44
10,6,1,Discount,66,10,4,0,2.5700000000000003
11,6,1,Discount,66,11,6,0,2.65
12,6,1,Discount,66,12,2,0,2.1
13,6,1,Discount,66,13,6,0,1.0
14,6,1,Discount,66,14,1,0,1.87
15,6,1,Discount,66,15,3,2,7.203333333333333
16,6,1,Discount,66,16,2,0,2.08
17,6,1,Discount,66,17,4,0,2.0700000000000003
18,6,1,Discount,66,18,1,0,2.6399999999999997
19,6,1,Discount,66,19,3,0,1.13
20,6,1,Discount,66,20,2,0,2.42
21,6,1,Discount,66,21,2,0,1.83
22,6,1,Discount,66,22,7,0,0.89
23,6,1,Discount,66,23,0,0,2.27
24,6,1,Discount,66,24,1,0,1.7
25,6,1,Discount,66,25,2,0,1.33
26,6,1,Discount,66,26,3,0,1.63
27,6,1,Discount,66,27,0,0,1.7
28,6,1,Discount,66,28,0,0,2.71
29,6,1,Discount,66,29,5,2,7.013333333333333
30,6,1,Discount,66,30,0,0,1.96
31,6,1,Discount,66,31,3,0,1.92
32,6,1,Discount,66,32,4,0,2.19
33,6,1,Discount,66,33,7,0,1.47
34,6,1,Discount,66,34,4,0,2.09
35,6,1,Discount,66,35,5,0,1.9300000000000002
36,6,1,Discount,66,36,7,0,1.62
37,6,1,Discount,66,37,0,0,2.65
38,6,1,Discount,66,38,1,0,1.81
39,6,1,Discount,66,39,4,0,1.85
40,6,1,Discount,66,40,0,0,2.29
41,6,1,Discount,66,41,0,0,2.24
42,6,1,Discount,66,42,3,0,2.09
43,6,1,Discount,66,43,3,0,1.35
44,6,1,Discount,66,44,2,0,1.8599999999999999
45,6,1,Discount,66,45,6,0,2.05
46,6,1,Discount,66,46,0,0,2.34
47,6,1,Discount,66,47,5,2,6.473333333333333
48,6,1,Discount,66,48,2,0,1.52
49,6,1,Discount,66,49,3,0,2.12
50,6,1,Discount,66,50,2,0,2.2199999999999998
51,6,1,Discount,66,51,2,2,7.143333333333333
52,6,1,Discount,66,52,0,0,1.56
53,6,1,Discount,66,53,4,0,2.2
54,6,1,Discount,66,54,1,0,2.0300000000000002
55,6,1,Discount,66,55,0,0,1.8900000000000001
56,6,1,Discount,66,56,1,0,2.5700000000000003
57,6,1,Discount,66,57,6,0,2.48
58,6,1,Discount,66,58,4,2,6.523333333333333
59,6,1,Discount,66,59,6,2,7.703333333333333
60,6,1,Discount,66,60,1,0,1.48
61,6,1,Discount,66,61,5,0,1.23
62,6,1,Discount,66,62,1,2,6.443333333333333
63,6,1,Discount,66,63,2,2,6.943333333333333
64,6,1,Discount,66,64,3,2,6.983333333333333
0,6,1,Discount,67,0,7,0,2.19
1,6,1,Discount,67,1,6,2,7.383333333333333
2,6,1,Discount,67,2,4,0,0.96
3,6,1,Discount,67,3,5,2,7.683333333333334
4,6,1,Discount,67,4,1,0,2.5700000000000003
5,6,1,Discount,67,5,2,0,2.3200000000000003
6,6,1,Discount,67,6,2,0,2.42
7,6,1,Discount,67,7,3,0,1.55
8,6,1,Discount,67,8,5,2,7.843333333333333
9,6,1,Discount,67,9,1,0,2.8200000000000003
10,6,1,Discount,67,10,0,0,1.8199999999999998
11,6,1,Discount,67,11,7,2,7.523333333333333
12,6,1,Discount,67,12,7,0,2.84
13,6,1,Discount,67,13,0,0,3.55
14,6,1,Discount,67,14,4,0,1.16
15,6,1,Discount,67,15,0,0,2.31
16,6,1,Discount,67,16,1,2,7.683333333333334
17,6,1,Discount,67,17,2,0,1.51
18,6,1,Discount,67,18,2,2,7.193333333333333
19,6,1,Discount,67,19,1,0,3.15
20,6,1,Discount,67,20,3,0,0.86
21,6,1,Discount,67,21,6,0,2.1
22,6,1,Discount,67,22,4,0,1.6400000000000001
23,6,1,Discount,67,23,0,0,1.42
24,6,1,Discount,67,24,0,0,2.3200000000000003
25,6,1,Discount,67,25,6,2,8.203333333333333
26,6,1,Discount,67,26,3,0,1.22
27,6,1,Discount,67,27,4,0,2.31
28,6,1,Discount,67,28,2,2,7.183333333333333
29,6,1,Discount,67,29,0,2,7.313333333333333
30,6,1,Discount,67,30,5,0,2.13
31,6,1,Discount,67,31,3,2,7.433333333333334
32,6,1,Discount,67,32,1,0,1.9
33,6,1,Discount,67,33,2,2,7.713333333333333
34,6,1,Discount,67,34,3,0,1.2
35,6,1,Discount,67,35,1,2,6.8533333333333335
36,6,1,Discount,67,36,1,0,1.6800000000000002
37,6,1,Discount,67,37,2,0,1.76
38,6,1,Discount,67,38,1,2,7.913333333333333
39,6,1,Discount,67,39,4,2,7.203333333333333
40,6,1,Discount,67,40,6,0,1.81
41,6,1,Discount,67,41,5,0,2.17
42,6,1,Discount,67,42,3,0,1.46
43,6,1,Discount,67,43,0,0,2.26
44,6,1,Discount,67,44,2,0,2.34
45,6,1,Discount,67,45,6,2,6.713333333333333
46,6,1,Discount,67,46,4,2,7.933333333333334
47,6,1,Discount,67,47,0,0,1.87
48,6,1,Discount,67,48,0,0,2.0300000000000002
49,6,1,Discount,67,49,6,0,2.13
50,6,1,Discount,67,50,5,2,7.143333333333333
51,6,1,Discount,67,51,4,0,1.94
52,6,1,Discount,67,52,1,0,2.54
53,6,1,Discount,67,53,2,0,1.27
54,6,1,Discount,67,54,7,0,2.31
55,6,1,Discount,67,55,0,2,7.063333333333333
56,6,1,Discount,67,56,7,0,1.9100000000000001
57,6,1,Discount,67,57,4,0,1.98
58,6,1,Discount,67,58,2,0,1.8199999999999998
59,6,1,Discount,67,59,1,0,1.53
60,6,1,Discount,67,60,0,0,2.24
61,6,1,Discount,67,61,3,0,1.6
62,6,1,Discount,67,62,5,0,1.65
63,6,1,Discount,67,63,3,2,7.833333333333333
64,6,1,Discount,67,64,0,2,7.193333333333333
0,6,1,Discount,68,0,7,2,7.553333333333333
1,6,1,Discount,68,1,3,2,7.263333333333333
2,6,1,Discount,68,2,2,0,1.9
3,6,1,Discount,68,3,6,0,1.63
4,6,1,Discount,68,4,4,0,2.21
5,6,1,Discount,68,5,2,0,2.3
6,6,1,Discount,68,6,5,0,2.44
7,6,1,Discount,68,7,6,0,1.6800000000000002
8,6,1,Discount,68,8,1,0,1.6600000000000001
9,6,1,Discount,68,9,5,0,2.19
10,6,1,Discount,68,10,0,0,1.1
11,6,1,Discount,68,11,2,0,2.1799999999999997
12,6,1,Discount,68,12,7,2,6.6033333333333335
13,6,1,Discount,68,13,1,0,1.7
14,6,1,Discount,68,14,6,0,2.46
15,6,1,Discount,68,15,5,0,2.6
16,6,1,Discount,68,16,0,0,2.5300000000000002
17,6,1,Discount,68,17,1,0,1.74
18,6,1,Discount,68,18,4,2,7.163333333333333
19,6,1,Discount,68,19,3,0,1.8
20,6,1,Discount,68,20,2,0,1.79
21,6,1,Discount,68,21,0,2,7.653333333333333
22,6,1,Discount,68,22,2,0,2.13
23,6,1,Discount,68,23,7,2,7.433333333333334
24,6,1,Discount,68,24,3,0,1.25
25,6,1,Discount,68,25,0,0,1.56
26,6,1,Discount,68,26,1,2,8.183333333333334
27,6,1,Discount,68,27,0,0,2.91
28,6,1,Discount,68,28,4,2,7.3533333333333335
29,6,1,Discount,68,29,1,0,1.94
30,6,1,Discount,68,30,4,0,1.5899999999999999
31,6,1,Discount,68,31,3,0,1.73
32,6,1,Discount,68,32,0,0,2.99
33,6,1,Discount,68,33,4,0,1.5899999999999999
34,6,1,Discount,68,34,7,0,1.54
35,6,1,Discount,68,35,5,0,1.6600000000000001
36,6,1,Discount,68,36,0,0,1.8599999999999999
37,6,1,Discount,68,37,1,0,1.52
38,6,1,Discount,68,38,0,0,2.45
39,6,1,Discount,68,39,1,0,2.04
40,6,1,Discount,68,40,1,2,8.013333333333334
41,6,1,Discount,68,41,3,2,7.813333333333333
42,6,1,Discount,68,42,6,0,2.66
43,6,1,Discount,68,43,0,0,1.9300000000000002
44,6,1,Discount,68,44,4,0,1.77
45,6,1,Discount,68,45,1,0,2.52
46,6,1,Discount,68,46,2,0,2.33
47,6,1,Discount,68,47,5,0,1.71
48,6,1,Discount,68,48,2,0,2.9299999999999997
49,6,1,Discount,68,49,0,0,2.1
50,6,1,Discount,68,50,4,0,1.44
51,6,1,Discount,68,51,5,0,1.38
52,6,1,Discount,68,52,7,2,7.233333333333333
53,6,1,Discount,68,53,3,0,2.1100000000000003
54,6,1,Discount,68,54,2,2,7.533333333333333
55,6,1,Discount,68,55,1,0,2.2
56,6,1,Discount,68,56,4,0,1.98
57,6,1,Discount,68,57,3,0,0.77
58,6,1,Discount,68,58,6,0,1.3599999999999999
59,6,1,Discount,68,59,0,0,2.2199999999999998
60,6,1,Discount,68,60,0,2,7.8533333333333335
61,6,1,Discount,68,61,3,0,1.8900000000000001
62,6,1,Discount,68,62,2,0,2.4699999999999998
63,6,1,Discount,68,63,2,0,2.17
64,6,1,Discount,68,64,6,0,3.33
0,6,1,Discount,69,0,7,0,1.67
1,6,1,Discount,69,1,7,2,6.703333333333333
2,6,1,Discount,69,2,2,0,2.65
3,6,1,Discount,69,3,0,0,2.05
4,6,1,Discount,69,4,3,2,7.833333333333333
5,6,1,Discount,69,5,1,0,1.8399999999999999
6,6,1,Discount,69,6,5,0,2.3899999999999997
7,6,1,Discount,69,7,2,0,2.5300000000000002
8,6,1,Discount,69,8,6,0,1.77
9,6,1,Discount,69,9,4,0,1.94
10,6,1,Discount,69,10,2,0,1.37
11,6,1,Discount,69,11,3,0,2.13
12,6,1,Discount,69,12,1,0,1.7
13,6,1,Discount,69,13,4,0,1.41
14,6,1,Discount,69,14,4,2,7.303333333333333
15,6,1,Discount,69,15,1,0,2.66
16,6,1,Discount,69,16,3,2,7.323333333333333
17,6,1,Discount,69,17,1,0,1.6800000000000002
18,6,1,Discount,69,18,5,0,1.6099999999999999
19,6,1,Discount,69,19,0,0,1.29
20,6,1,Discount,69,20,0,2,7.463333333333333
21,6,1,Discount,69,21,0,2,7.713333333333333
22,6,1,Discount,69,22,4,0,2.01
23,6,1,Discount,69,23,2,0,3.1
24,6,1,Discount,69,24,0,0,1.6600000000000001
25,6,1,Discount,69,25,1,2,6.133333333333333
26,6,1,Discount,69,26,6,2,7.863333333333333
27,6,1,Discount,69,27,3,2,8.123333333333333
28,6,1,Discount,69,28,2,2,7.633333333333333
29,6,1,Discount,69,29,0,0,1.9
30,6,1,Discount,69,30,6,0,1.8900000000000001
31,6,1,Discount,69,31,5,0,1.8
32,6,1,Discount,69,32,7,0,2.19
33,6,1,Discount,69,33,7,2,6.953333333333333
34,6,1,Discount,69,34,0,0,1.55
35,6,1,Discount,69,35,3,0,1.42
36,6,1,Discount,69,36,1,0,2.3200000000000003
37,6,1,Discount,69,37,2,0,1.97
38,6,1,Discount,69,38,5,0,2.09
39,6,1,Discount,69,39,4,0,1.3900000000000001
40,6,1,Discount,69,40,2,0,1.75
41,6,1,Discount,69,41,0,0,2.38
42,6,1,Discount,69,42,7,0,1.9
43,6,1,Discount,69,43,3,0,2.58
44,6,1,Discount,69,44,0,0,1.73
45,6,1,Discount,69,45,5,0,1.29
46,6,1,Discount,69,46,2,0,1.94
47,6,1,Discount,69,47,1,2,6.893333333333333
48,6,1,Discount,69,48,1,2,7.403333333333333
49,6,1,Discount,69,49,0,2,7.243333333333333
50,6,1,Discount,69,50,5,2,7.173333333333333
51,6,1,Discount,69,51,0,0,2.2199999999999998
52,6,1,Discount,69,52,2,0,2.63
53,6,1,Discount,69,53,1,2,6.613333333333333
54,6,1,Discount,69,54,3,2,7.043333333333333
55,6,1,Discount,69,55,6,0,1.46
56,6,1,Discount,69,56,4,0,2.05
57,6,1,Discount,69,57,6,2,7.823333333333333
