,n_locks,simulation,model,model_params,participant,trial,occurrence,symbol,action,time,DISCOUNT,HORIZON,BETA,occ
85,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,85,13,3,2,7.61,0.95,110.19,8.64,20
86,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,86,26,6,1,1.01,0.95,110.19,8.64,36
87,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,87,27,6,1,1.34,0.95,110.19,8.64,36
88,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,88,15,4,1,2.44,0.95,110.19,8.64,24
89,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,89,14,3,2,7.14,0.95,110.19,8.64,20
90,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,90,28,6,1,1.9,0.95,110.19,8.64,36
91,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,91,15,3,2,6.27,0.95,110.19,8.64,20
92,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,92,18,5,2,8.19,0.95,110.19,8.64,32
93,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,93,19,5,2,7.36,0.95,110.19,8.64,32
94,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,94,16,4,1,1.74,0.95,110.19,8.64,24
95,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,95,16,3,2,6.8,0.95,110.19,8.64,20
96,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,96,17,4,1,2.54,0.95,110.19,8.64,24
97,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,97,29,6,1,-0.6499999999999999,0.95,110.19,8.64,36
98,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,98,17,3,2,5.5,0.95,110.19,8.64,20
99,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,99,30,6,1,1.26,0.95,110.19,8.64,36
100,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,100,20,5,2,5.63,0.95,110.19,8.64,32
101,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,101,18,3,1,0.5700000000000001,0.95,110.19,8.64,20
102,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,102,10,2,0,3.71,0.95,110.19,8.64,16
103,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,103,21,5,1,0.55,0.95,110.19,8.64,32
104,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,104,22,5,1,1.03,0.95,110.19,8.64,32
105,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,105,18,4,1,0.37,0.95,110.19,8.64,24
106,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,106,23,5,1,2.5700000000000003,0.95,110.19,8.64,32
107,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,107,19,3,1,1.1,0.95,110.19,8.64,20
108,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,108,5,1,0,6.42,0.95,110.19,8.64,8
109,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,109,11,2,0,3.8,0.95,110.19,8.64,16
110,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,110,24,5,1,-1.71,0.95,110.19,8.64,32
111,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,111,31,6,1,0.21999999999999997,0.95,110.19,8.64,36
112,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,112,32,6,1,1.47,0.95,110.19,8.64,36
113,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,113,19,4,1,1.09,0.95,110.19,8.64,24
114,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,114,20,4,1,2.23,0.95,110.19,8.64,24
115,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,115,25,5,1,1.83,0.95,110.19,8.64,32
116,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,116,26,5,1,0.06999999999999995,0.95,110.19,8.64,32
117,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,117,33,6,1,1.63,0.95,110.19,8.64,36
118,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,118,12,2,0,4.07,0.95,110.19,8.64,16
119,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,119,27,5,1,1.17,0.95,110.19,8.64,32
120,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,120,21,4,1,1.13,0.95,110.19,8.64,24
121,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,121,34,6,1,1.99,0.95,110.19,8.64,36
122,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,122,6,1,0,4.1,0.95,110.19,8.64,8
123,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,123,28,5,1,1.12,0.95,110.19,8.64,32
124,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,124,29,5,1,1.32,0.95,110.19,8.64,32
125,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,125,13,2,0,4.25,0.95,110.19,8.64,16
126,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,126,14,2,0,4.85,0.95,110.19,8.64,16
127,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,127,35,6,1,1.8,0.95,110.19,8.64,36
128,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,128,22,4,1,-1.1400000000000001,0.95,110.19,8.64,24
129,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,129,36,6,1,2.2199999999999998,0.95,110.19,8.64,36
130,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,130,7,1,0,5.87,0.95,110.19,8.64,8
131,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,131,15,2,0,5.98,0.95,110.19,8.64,16
132,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,132,30,5,1,2.56,0.95,110.19,8.64,32
133,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,133,16,2,0,4.77,0.95,110.19,8.64,16
134,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,134,31,5,1,0.94,0.95,110.19,8.64,32
135,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,135,23,4,1,2.3600000000000003,0.95,110.19,8.64,24
136,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,136,37,6,1,0.5800000000000001,0.95,110.19,8.64,36
137,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,137,24,4,1,1.83,0.95,110.19,8.64,24
138,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,138,32,5,1,-0.050000000000000044,0.95,110.19,8.64,32
139,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,139,8,1,0,5.61,0.95,110.19,8.64,8
140,8,1,Discount,"{'DISCOUNT': 0.95, 'HORIZON': 110.19, 'BETA': 8.64}",36,140,20,3,1,1.4,0.95,110.19,8.64,20
0,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,0,1,6,0,4.8,0.87,114.93,3.15,36
1,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,1,2,6,2,5.98,0.87,114.93,3.15,36
2,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,2,1,4,0,6.04,0.87,114.93,3.15,24
3,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,3,1,5,2,5.35,0.87,114.93,3.15,32
4,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,4,1,0,0,6.3100000000000005,0.87,114.93,3.15,4
5,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,5,3,6,2,4.85,0.87,114.93,3.15,36
6,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,6,4,6,2,8.19,0.87,114.93,3.15,36
7,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,7,1,3,0,5.24,0.87,114.93,3.15,20
8,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,8,2,0,0,5.3,0.87,114.93,3.15,4
9,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,9,2,5,0,3.52,0.87,114.93,3.15,32
10,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,10,1,2,0,5.27,0.87,114.93,3.15,16
11,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,11,2,2,2,5.33,0.87,114.93,3.15,16
12,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,12,3,5,2,5.62,0.87,114.93,3.15,32
13,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,13,2,3,2,6.5,0.87,114.93,3.15,20
14,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,14,3,3,2,6.7,0.87,114.93,3.15,20
15,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,15,3,2,0,5.53,0.87,114.93,3.15,16
16,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,16,4,3,2,5.42,0.87,114.93,3.15,20
17,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,17,1,1,2,4.54,0.87,114.93,3.15,8
18,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,18,4,2,2,5.41,0.87,114.93,3.15,16
19,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,19,4,5,2,6.55,0.87,114.93,3.15,32
20,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,20,2,4,2,5.76,0.87,114.93,3.15,24
21,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,21,3,4,2,8.56,0.87,114.93,3.15,24
22,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,22,5,6,2,6.32,0.87,114.93,3.15,36
23,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,23,5,5,0,5.4,0.87,114.93,3.15,32
24,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,24,5,3,0,4.1899999999999995,0.87,114.93,3.15,20
25,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,25,6,6,2,8.69,0.87,114.93,3.15,36
26,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,26,6,5,0,4.4399999999999995,0.87,114.93,3.15,32
27,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,27,7,6,0,6.02,0.87,114.93,3.15,36
28,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,28,7,5,0,5.91,0.87,114.93,3.15,32
29,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,29,4,4,0,3.29,0.87,114.93,3.15,24
30,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,30,8,6,0,6.13,0.87,114.93,3.15,36
31,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,31,5,2,2,7.61,0.87,114.93,3.15,16
32,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,32,9,6,0,3.7800000000000002,0.87,114.93,3.15,36
33,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,33,6,2,0,6.42,0.87,114.93,3.15,16
34,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,34,5,4,2,6.65,0.87,114.93,3.15,24
35,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,35,10,6,0,3.48,0.87,114.93,3.15,36
36,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,36,11,6,0,5.12,0.87,114.93,3.15,36
37,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,37,6,4,2,4.59,0.87,114.93,3.15,24
38,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,38,12,6,0,5.37,0.87,114.93,3.15,36
39,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,39,13,6,0,6.36,0.87,114.93,3.15,36
40,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,40,8,5,2,5.74,0.87,114.93,3.15,32
41,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,41,7,4,0,5.34,0.87,114.93,3.15,24
42,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,42,14,6,2,6.6,0.87,114.93,3.15,36
43,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,43,2,1,0,6.23,0.87,114.93,3.15,8
44,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,44,8,4,0,3.35,0.87,114.93,3.15,24
45,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,45,6,3,0,3.69,0.87,114.93,3.15,20
46,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,46,7,2,2,6.29,0.87,114.93,3.15,16
47,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,47,15,6,0,4.15,0.87,114.93,3.15,36
48,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,48,9,5,0,4.37,0.87,114.93,3.15,32
49,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,49,7,3,2,5.87,0.87,114.93,3.15,20
50,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,50,9,4,0,5.11,0.87,114.93,3.15,24
51,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,51,16,6,0,4.4,0.87,114.93,3.15,36
52,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,52,10,5,2,7.52,0.87,114.93,3.15,32
53,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,53,10,4,0,5.01,0.87,114.93,3.15,24
54,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,54,3,1,0,4.69,0.87,114.93,3.15,8
55,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,55,17,6,2,5.24,0.87,114.93,3.15,36
56,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,56,11,5,2,6.2,0.87,114.93,3.15,32
57,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,57,12,5,2,8.34,0.87,114.93,3.15,32
58,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,58,18,6,0,6.64,0.87,114.93,3.15,36
59,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,59,13,5,2,7.38,0.87,114.93,3.15,32
60,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,60,8,3,0,4.13,0.87,114.93,3.15,20
61,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,61,11,4,0,5.21,0.87,114.93,3.15,24
62,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,62,4,1,2,6.05,0.87,114.93,3.15,8
63,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,63,14,5,1,0.96,0.87,114.93,3.15,32
64,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,64,12,4,0,5.37,0.87,114.93,3.15,24
65,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,65,8,2,2,6.19,0.87,114.93,3.15,16
66,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,66,19,6,0,5.06,0.87,114.93,3.15,36
67,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,67,9,3,2,7.34,0.87,114.93,3.15,20
68,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,68,15,5,1,-0.3500000000000001,0.87,114.93,3.15,32
69,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,69,16,5,1,1.25,0.87,114.93,3.15,32
70,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,70,10,3,0,4.79,0.87,114.93,3.15,20
71,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,71,5,1,0,5.85,0.87,114.93,3.15,8
72,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,72,17,5,1,-0.07000000000000006,0.87,114.93,3.15,32
73,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,73,18,5,1,4.24,0.87,114.93,3.15,32
74,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,74,19,5,1,1.1400000000000001,0.87,114.93,3.15,32
75,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,75,20,5,1,0.52,0.87,114.93,3.15,32
76,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,76,3,0,0,3.15,0.87,114.93,3.15,4
77,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,77,11,3,2,4.8,0.87,114.93,3.15,20
78,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,78,21,5,1,2.54,0.87,114.93,3.15,32
79,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,79,22,5,1,4.26,0.87,114.93,3.15,32
80,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,80,20,6,2,4.97,0.87,114.93,3.15,36
81,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,81,21,6,1,0.5800000000000001,0.87,114.93,3.15,36
82,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,82,6,1,0,5.57,0.87,114.93,3.15,8
83,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,83,23,5,1,0.31999999999999995,0.87,114.93,3.15,32
84,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,84,13,4,2,7.53,0.87,114.93,3.15,24
85,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,85,24,5,1,1.6600000000000001,0.87,114.93,3.15,32
86,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,86,22,6,1,1.15,0.87,114.93,3.15,36
87,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,87,14,4,0,6.1899999999999995,0.87,114.93,3.15,24
88,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,88,23,6,1,1.53,0.87,114.93,3.15,36
89,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,89,9,2,2,6.6899999999999995,0.87,114.93,3.15,16
90,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,90,24,6,1,1.88,0.87,114.93,3.15,36
91,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,91,10,2,0,3.91,0.87,114.93,3.15,16
92,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,92,25,5,1,0.38,0.87,114.93,3.15,32
93,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,93,15,4,0,4.52,0.87,114.93,3.15,24
94,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,94,26,5,1,1.8399999999999999,0.87,114.93,3.15,32
95,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,95,4,0,0,5.57,0.87,114.93,3.15,4
96,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,96,16,4,2,6.6,0.87,114.93,3.15,24
97,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,97,17,4,2,5.18,0.87,114.93,3.15,24
98,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,98,12,3,0,5.95,0.87,114.93,3.15,20
99,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,99,13,3,0,3.58,0.87,114.93,3.15,20
100,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,100,18,4,2,5.3,0.87,114.93,3.15,24
101,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,101,25,6,1,0.20999999999999996,0.87,114.93,3.15,36
102,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,102,19,4,1,2.59,0.87,114.93,3.15,24
103,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,103,11,2,2,4.68,0.87,114.93,3.15,16
104,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,104,27,5,1,0.96,0.87,114.93,3.15,32
105,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,105,14,3,2,5.57,0.87,114.93,3.15,20
106,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,106,26,6,1,0.8200000000000001,0.87,114.93,3.15,36
107,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,107,20,4,1,1.05,0.87,114.93,3.15,24
108,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,108,28,5,1,1.04,0.87,114.93,3.15,32
109,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,109,15,3,0,4.9,0.87,114.93,3.15,20
110,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,110,21,4,1,-0.8200000000000001,0.87,114.93,3.15,24
111,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,111,27,6,1,2.7199999999999998,0.87,114.93,3.15,36
112,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,112,12,2,2,7.11,0.87,114.93,3.15,16
113,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,113,13,2,1,2.12,0.87,114.93,3.15,16
114,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,114,28,6,1,0.44999999999999996,0.87,114.93,3.15,36
115,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,115,29,6,1,1.53,0.87,114.93,3.15,36
116,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,116,16,3,2,4.99,0.87,114.93,3.15,20
117,8,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 114.93, 'BETA': 3.15}",37,117,29,5,1,1.3900000000000001,0.87,114.93,3.15,32
