,n_locks,simulation,model,model_params,participant,trial,occurrence,symbol,action,time,DISCOUNT,HORIZON,BETA,occ,total occurrences
7,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,7,3,3,0,4.83,0.75,147.61,15.91,0,20.0
8,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,8,3,2,0,5.6899999999999995,0.75,147.61,15.91,0,16.0
9,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,9,1,1,0,4.89,0.75,147.61,15.91,0,8.0
10,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,10,1,4,0,5.59,0.75,147.61,15.91,0,24.0
11,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,11,3,5,0,5.62,0.75,147.61,15.91,0,32.0
12,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,12,4,5,0,4.65,0.75,147.61,15.91,0,32.0
13,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,13,5,5,0,4.8,0.75,147.61,15.91,0,32.0
14,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,14,6,5,2,5.16,0.75,147.61,15.91,0,32.0
15,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,15,2,6,0,5.04,0.75,147.61,15.91,0,36.0
16,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,16,7,5,2,4.1899999999999995,0.75,147.61,15.91,0,32.0
17,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,17,8,5,0,4.2,0.75,147.61,15.91,0,32.0
18,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,18,3,6,0,5.36,0.75,147.61,15.91,0,36.0
19,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,19,2,4,0,3.01,0.75,147.61,15.91,0,24.0
20,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,20,4,3,2,7.2,0.75,147.61,15.91,0,20.0
21,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,21,4,6,0,2.81,0.75,147.61,15.91,0,36.0
22,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,22,5,6,0,4.88,0.75,147.61,15.91,0,36.0
23,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,23,3,4,0,4.63,0.75,147.61,15.91,0,24.0
24,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,24,2,1,0,4.4,0.75,147.61,15.91,0,8.0
25,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,25,9,5,0,5.11,0.75,147.61,15.91,0,32.0
26,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,26,10,5,2,5.05,0.75,147.61,15.91,0,32.0
27,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,27,11,5,2,5.67,0.75,147.61,15.91,0,32.0
28,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,28,6,6,0,5.66,0.75,147.61,15.91,0,36.0
29,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,29,1,0,0,4.91,0.75,147.61,15.91,0,4.0
30,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,30,7,6,2,7.28,0.75,147.61,15.91,0,36.0
31,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,31,12,5,2,6.01,0.75,147.61,15.91,0,32.0
32,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,32,2,0,0,5.71,0.75,147.61,15.91,0,4.0
33,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,33,4,2,0,7.02,0.75,147.61,15.91,0,16.0
34,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,34,5,3,0,5.21,0.75,147.61,15.91,0,20.0
35,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,35,13,5,2,6.6899999999999995,0.75,147.61,15.91,0,32.0
36,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,36,3,1,2,7.75,0.75,147.61,15.91,0,8.0
37,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,37,8,6,2,6.83,0.75,147.61,15.91,0,36.0
38,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,38,4,4,0,5.55,0.75,147.61,15.91,0,24.0
39,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,39,9,6,2,6.54,0.75,147.61,15.91,0,36.0
40,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,40,5,4,0,5.71,0.75,147.61,15.91,0,24.0
41,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,41,6,4,2,6.6,0.75,147.61,15.91,0,24.0
42,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,42,10,6,2,6.85,0.75,147.61,15.91,0,36.0
43,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,43,14,5,2,6.54,0.75,147.61,15.91,0,32.0
44,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,44,6,3,0,5.0,0.75,147.61,15.91,0,20.0
45,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,45,7,4,0,4.3,0.75,147.61,15.91,0,24.0
46,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,46,5,2,0,5.8100000000000005,0.75,147.61,15.91,0,16.0
47,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,47,11,6,0,5.98,0.75,147.61,15.91,0,36.0
48,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,48,12,6,0,3.51,0.75,147.61,15.91,0,36.0
49,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,49,6,2,0,6.16,0.75,147.61,15.91,0,16.0
50,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,50,8,4,0,5.2,0.75,147.61,15.91,0,24.0
51,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,51,9,4,2,4.78,0.75,147.61,15.91,0,24.0
52,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,52,15,5,2,5.61,0.75,147.61,15.91,0,32.0
53,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,53,13,6,0,3.83,0.75,147.61,15.91,0,36.0
54,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,54,14,6,0,4.32,0.75,147.61,15.91,0,36.0
55,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,55,15,6,2,2.97,0.75,147.61,15.91,0,36.0
56,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,56,10,4,0,6.01,0.75,147.61,15.91,0,24.0
57,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,57,7,2,2,5.98,0.75,147.61,15.91,0,16.0
58,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,58,11,4,0,4.92,0.75,147.61,15.91,0,24.0
59,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,59,4,1,0,5.88,0.75,147.61,15.91,0,8.0
60,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,60,7,3,0,6.02,0.75,147.61,15.91,0,20.0
61,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,61,16,6,2,5.23,0.75,147.61,15.91,0,36.0
62,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,62,8,3,0,4.86,0.75,147.61,15.91,0,20.0
63,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,63,17,6,0,4.11,0.75,147.61,15.91,0,36.0
64,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,64,9,3,0,4.55,0.75,147.61,15.91,0,20.0
65,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,65,16,5,1,-0.8,0.75,147.61,15.91,0,32.0
66,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,66,8,2,0,4.46,0.75,147.61,15.91,0,16.0
67,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,67,12,4,2,7.0,0.75,147.61,15.91,0,24.0
68,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,68,18,6,2,6.53,0.75,147.61,15.91,0,36.0
69,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,69,19,6,0,6.07,0.75,147.61,15.91,0,36.0
70,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,70,10,3,0,8.3,0.75,147.61,15.91,0,20.0
71,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,71,17,5,1,-0.79,0.75,147.61,15.91,0,32.0
72,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,72,18,5,1,1.3,0.75,147.61,15.91,0,32.0
73,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,73,9,2,0,4.48,0.75,147.61,15.91,0,16.0
74,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,74,20,6,2,7.76,0.75,147.61,15.91,0,36.0
75,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,75,21,6,1,1.49,0.75,147.61,15.91,0,36.0
76,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,76,13,4,0,6.26,0.75,147.61,15.91,0,24.0
77,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,77,5,1,0,3.95,0.75,147.61,15.91,0,8.0
78,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,78,22,6,1,-0.020000000000000018,0.75,147.61,15.91,0,36.0
79,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,79,11,3,0,5.47,0.75,147.61,15.91,0,20.0
80,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,80,19,5,1,0.91,0.75,147.61,15.91,0,32.0
81,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,81,23,6,1,2.34,0.75,147.61,15.91,0,36.0
82,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,82,20,5,1,0.24,0.75,147.61,15.91,0,32.0
83,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,83,24,6,1,2.17,0.75,147.61,15.91,0,36.0
84,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,84,14,4,0,4.0600000000000005,0.75,147.61,15.91,0,24.0
85,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,85,25,6,1,2.4299999999999997,0.75,147.61,15.91,0,36.0
86,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,86,12,3,0,4.66,0.75,147.61,15.91,0,20.0
87,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,87,10,2,0,5.14,0.75,147.61,15.91,0,16.0
88,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,88,11,2,0,4.9,0.75,147.61,15.91,0,16.0
89,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,89,15,4,0,4.15,0.75,147.61,15.91,0,24.0
90,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,90,26,6,1,-0.81,0.75,147.61,15.91,0,36.0
91,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,91,27,6,1,2.3899999999999997,0.75,147.61,15.91,0,36.0
92,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,92,13,3,0,5.8100000000000005,0.75,147.61,15.91,0,20.0
93,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,93,21,5,1,1.41,0.75,147.61,15.91,0,32.0
94,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,94,3,0,0,3.9299999999999997,0.75,147.61,15.91,0,4.0
95,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,95,22,5,1,2.92,0.75,147.61,15.91,0,32.0
96,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,96,16,4,0,4.38,0.75,147.61,15.91,0,24.0
97,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,97,28,6,1,-0.3500000000000001,0.75,147.61,15.91,0,36.0
98,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,98,17,4,0,4.46,0.75,147.61,15.91,0,24.0
99,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,99,6,1,0,4.01,0.75,147.61,15.91,0,8.0
100,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,100,14,3,0,4.05,0.75,147.61,15.91,0,20.0
101,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,101,15,3,0,6.57,0.75,147.61,15.91,0,20.0
102,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,102,23,5,1,-0.3899999999999999,0.75,147.61,15.91,0,32.0
103,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,103,18,4,0,3.96,0.75,147.61,15.91,0,24.0
104,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,104,4,0,0,4.86,0.75,147.61,15.91,0,4.0
105,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,105,24,5,1,0.08999999999999997,0.75,147.61,15.91,0,32.0
106,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,106,19,4,0,6.08,0.75,147.61,15.91,0,24.0
107,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,107,20,4,0,5.21,0.75,147.61,15.91,0,24.0
108,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,108,29,6,1,1.9300000000000002,0.75,147.61,15.91,0,36.0
109,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,109,30,6,1,0.99,0.75,147.61,15.91,0,36.0
110,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,110,21,4,0,7.12,0.75,147.61,15.91,0,24.0
111,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,111,22,4,0,6.12,0.75,147.61,15.91,0,24.0
112,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,112,25,5,1,1.55,0.75,147.61,15.91,0,32.0
113,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,113,31,6,1,0.87,0.75,147.61,15.91,0,36.0
114,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,114,26,5,1,2.66,0.75,147.61,15.91,0,32.0
115,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,115,27,5,1,2.3,0.75,147.61,15.91,0,32.0
116,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,116,28,5,1,-0.040000000000000036,0.75,147.61,15.91,0,32.0
117,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,117,29,5,1,1.62,0.75,147.61,15.91,0,32.0
118,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,118,16,3,0,6.02,0.75,147.61,15.91,0,20.0
119,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,119,12,2,0,4.6,0.75,147.61,15.91,0,16.0
120,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,120,32,6,1,1.74,0.75,147.61,15.91,0,36.0
121,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,121,30,5,1,2.0300000000000002,0.75,147.61,15.91,0,32.0
122,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,122,17,3,0,5.57,0.75,147.61,15.91,0,20.0
123,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,123,31,5,1,-0.43999999999999995,0.75,147.61,15.91,0,32.0
124,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,124,33,6,1,3.16,0.75,147.61,15.91,0,36.0
125,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,125,18,3,0,4.78,0.75,147.61,15.91,0,20.0
126,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,126,23,4,0,2.92,0.75,147.61,15.91,0,24.0
127,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,127,34,6,1,1.6099999999999999,0.75,147.61,15.91,0,36.0
128,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,128,19,3,0,4.85,0.75,147.61,15.91,0,20.0
129,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,129,13,2,0,2.83,0.75,147.61,15.91,0,16.0
130,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,130,32,5,1,1.19,0.75,147.61,15.91,0,32.0
131,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,131,35,6,1,2.52,0.75,147.61,15.91,0,36.0
132,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,132,14,2,0,6.09,0.75,147.61,15.91,0,16.0
133,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,133,7,1,0,5.11,0.75,147.61,15.91,0,8.0
134,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,134,15,2,0,5.73,0.75,147.61,15.91,0,16.0
135,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,135,36,6,1,1.23,0.75,147.61,15.91,0,36.0
136,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,136,24,4,0,3.63,0.75,147.61,15.91,0,24.0
137,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,137,8,1,0,6.24,0.75,147.61,15.91,0,8.0
138,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,138,37,6,1,1.74,0.75,147.61,15.91,0,36.0
139,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,139,16,2,0,4.12,0.75,147.61,15.91,0,16.0
140,8,1,Discount,"{'DISCOUNT': 0.75, 'HORIZON': 147.61, 'BETA': 15.91}",41,140,20,3,0,4.79,0.75,147.61,15.91,0,20.0
0,8,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 98.15, 'BETA': 8.99}",42,0,1,6,0,4.86,0.77,98.15,8.99,0,36.0
1,8,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 98.15, 'BETA': 8.99}",42,1,2,6,2,5.88,0.77,98.15,8.99,0,36.0
2,8,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 98.15, 'BETA': 8.99}",42,2,3,6,0,5.71,0.77,98.15,8.99,0,36.0
3,8,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 98.15, 'BETA': 8.99}",42,3,1,5,0,5.7,0.77,98.15,8.99,0,32.0
4,8,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 98.15, 'BETA': 8.99}",42,4,2,5,2,4.8,0.77,98.15,8.99,0,32.0
5,8,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 98.15, 'BETA': 8.99}",42,5,4,6,0,3.91,0.77,98.15,8.99,0,36.0
6,8,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 98.15, 'BETA': 8.99}",42,6,1,4,0,5.5,0.77,98.15,8.99,0,24.0
7,8,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 98.15, 'BETA': 8.99}",42,7,1,2,0,5.44,0.77,98.15,8.99,0,16.0
8,8,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 98.15, 'BETA': 8.99}",42,8,2,2,0,5.18,0.77,98.15,8.99,0,16.0
9,8,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 98.15, 'BETA': 8.99}",42,9,1,3,2,6.86,0.77,98.15,8.99,0,20.0
10,8,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 98.15, 'BETA': 8.99}",42,10,3,2,0,5.71,0.77,98.15,8.99,0,16.0
11,8,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 98.15, 'BETA': 8.99}",42,11,5,6,0,4.32,0.77,98.15,8.99,0,36.0
12,8,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 98.15, 'BETA': 8.99}",42,12,2,3,0,5.06,0.77,98.15,8.99,0,20.0
13,8,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 98.15, 'BETA': 8.99}",42,13,6,6,2,6.36,0.77,98.15,8.99,0,36.0
14,8,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 98.15, 'BETA': 8.99}",42,14,3,3,0,5.89,0.77,98.15,8.99,0,20.0
15,8,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 98.15, 'BETA': 8.99}",42,15,2,4,0,5.05,0.77,98.15,8.99,0,24.0
16,8,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 98.15, 'BETA': 8.99}",42,16,1,1,0,6.48,0.77,98.15,8.99,0,8.0
17,8,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 98.15, 'BETA': 8.99}",42,17,3,4,0,6.57,0.77,98.15,8.99,0,24.0
18,8,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 98.15, 'BETA': 8.99}",42,18,7,6,0,5.11,0.77,98.15,8.99,0,36.0
19,8,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 98.15, 'BETA': 8.99}",42,19,3,5,0,5.89,0.77,98.15,8.99,0,32.0
20,8,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 98.15, 'BETA': 8.99}",42,20,8,6,0,5.58,0.77,98.15,8.99,0,36.0
21,8,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 98.15, 'BETA': 8.99}",42,21,9,6,0,5.31,0.77,98.15,8.99,0,36.0
22,8,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 98.15, 'BETA': 8.99}",42,22,4,4,0,4.47,0.77,98.15,8.99,0,24.0
23,8,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 98.15, 'BETA': 8.99}",42,23,4,5,0,6.35,0.77,98.15,8.99,0,32.0
24,8,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 98.15, 'BETA': 8.99}",42,24,4,2,2,6.23,0.77,98.15,8.99,0,16.0
25,8,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 98.15, 'BETA': 8.99}",42,25,5,5,2,6.28,0.77,98.15,8.99,0,32.0
26,8,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 98.15, 'BETA': 8.99}",42,26,6,5,0,4.35,0.77,98.15,8.99,0,32.0
27,8,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 98.15, 'BETA': 8.99}",42,27,4,3,2,4.86,0.77,98.15,8.99,0,20.0
28,8,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 98.15, 'BETA': 8.99}",42,28,2,1,0,2.71,0.77,98.15,8.99,0,8.0
29,8,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 98.15, 'BETA': 8.99}",42,29,3,1,0,4.79,0.77,98.15,8.99,0,8.0
30,8,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 98.15, 'BETA': 8.99}",42,30,5,2,2,6.79,0.77,98.15,8.99,0,16.0
31,8,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 98.15, 'BETA': 8.99}",42,31,5,4,0,2.79,0.77,98.15,8.99,0,24.0
