ExportDate,RecordingResolution,RecordingTimestamp,EyeTrackerTimestamp,FixationIndex,SaccadeIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),GazePointIndex,GazePointX (ADCSpx),GazePointY (ADCSpx),DistanceLeft,DistanceRight,PupilLeft,PupilRight,ValidityLeft,ValidityRight
27/10/2015,1280 x 1024,256299,1.42679E+15,782,,Fixation,258,370,239,30664,367,239,594.38,594.38,3.86,3.77,0,0
27/10/2015,1280 x 1024,256308,1.42679E+15,782,,Fixation,258,370,239,30665,367,236,595.88,595.88,3.88,3.78,0,0
27/10/2015,1280 x 1024,256316,1.42679E+15,782,,Fixation,258,370,239,30666,369,236,596.46,596.46,3.88,3.78,0,0
27/10/2015,1280 x 1024,256324,1.42679E+15,782,,Fixation,258,370,239,30667,369,237,596.99,596.99,3.89,3.79,0,0
27/10/2015,1280 x 1024,256333,1.42679E+15,782,,Fixation,258,370,239,30668,368,238,597.55,597.55,3.89,3.79,0,0
27/10/2015,1280 x 1024,256341,1.42679E+15,782,,Fixation,258,370,239,30669,369,239,598.13,598.13,3.9,3.8,0,0
27/10/2015,1280 x 1024,256349,1.42679E+15,782,,Fixation,258,370,239,30670,372,241,598.72,598.72,3.9,3.8,0,0
27/10/2015,1280 x 1024,256358,1.42679E+15,782,,Fixation,258,370,239,30671,373,242,599.3,599.3,3.91,3.8,0,0
27/10/2015,1280 x 1024,256366,1.42679E+15,782,,Fixation,258,370,239,30672,373,242,599.83,599.83,3.91,3.8,0,0
27/10/2015,1280 x 1024,256374,1.42679E+15,782,,Fixation,258,370,239,30673,372,240,600.33,600.33,3.91,3.81,0,0
27/10/2015,1280 x 1024,256383,1.42679E+15,782,,Fixation,258,370,239,30674,373,238,600.89,600.89,3.93,3.82,0,0
27/10/2015,1280 x 1024,256391,1.42679E+15,782,,Fixation,258,370,239,30675,371,239,601.52,601.52,3.93,3.82,0,0
27/10/2015,1280 x 1024,256399,1.42679E+15,782,,Fixation,258,370,239,30676,369,241,602.21,602.21,3.93,3.83,0,0
27/10/2015,1280 x 1024,256408,1.42679E+15,782,,Fixation,258,370,239,30677,373,241,602.9,602.9,3.93,3.83,0,0
27/10/2015,1280 x 1024,256416,1.42679E+15,782,,Fixation,258,370,239,30678,372,239,603.66,603.66,3.94,3.84,0,0
27/10/2015,1280 x 1024,256424,1.42679E+15,782,,Fixation,258,370,239,30679,374,239,604.45,604.45,3.95,3.84,0,0
27/10/2015,1280 x 1024,256433,1.42679E+15,782,,Fixation,258,370,239,30680,371,237,605.18,605.18,3.96,3.85,0,0
27/10/2015,1280 x 1024,256441,1.42679E+15,782,,Fixation,258,370,239,30681,369,237,605.81,605.81,3.97,3.86,0,0
27/10/2015,1280 x 1024,256449,1.42679E+15,782,,Fixation,258,370,239,30682,370,237,606.33,606.33,3.97,3.86,0,0
27/10/2015,1280 x 1024,256458,1.42679E+15,,808,Saccade,8,,,30683,353,243,606.84,606.84,3.96,3.85,0,0
27/10/2015,1280 x 1024,256466,1.42679E+15,783,,Fixation,158,351,251,30684,345,244,607.44,607.44,3.96,3.85,0,0
27/10/2015,1280 x 1024,256474,1.42679E+15,783,,Fixation,158,351,251,30685,346,245,607.94,607.94,3.97,3.85,0,0
27/10/2015,1280 x 1024,256483,1.42679E+15,783,,Fixation,158,351,251,30686,351,249,608.45,608.45,3.98,3.84,0,0
27/10/2015,1280 x 1024,256491,1.42679E+15,783,,Fixation,158,351,251,30687,348,250,608.91,608.91,3.98,3.85,0,0
27/10/2015,1280 x 1024,256499,1.42679E+15,783,,Fixation,158,351,251,30688,343,251,609.43,609.43,3.97,3.86,0,0
27/10/2015,1280 x 1024,256508,1.42679E+15,783,,Fixation,158,351,251,30689,346,251,610.15,610.15,3.98,3.86,0,0
27/10/2015,1280 x 1024,256516,1.42679E+15,783,,Fixation,158,351,251,30690,351,247,610.9,610.9,3.97,3.87,0,0
27/10/2015,1280 x 1024,256524,1.42679E+15,783,,Fixation,158,351,251,30691,352,248,611.52,611.52,3.97,3.86,0,0
27/10/2015,1280 x 1024,256533,1.42679E+15,783,,Fixation,158,351,251,30692,348,248,612.11,612.11,3.98,3.84,0,0
27/10/2015,1280 x 1024,256541,1.42679E+15,783,,Fixation,158,351,251,30693,350,248,612.7,612.7,3.99,3.85,0,0
27/10/2015,1280 x 1024,256549,1.42679E+15,783,,Fixation,158,351,251,30694,351,249,613.29,613.29,3.98,3.85,0,0
27/10/2015,1280 x 1024,256558,1.42679E+15,783,,Fixation,158,351,251,30695,352,249,613.87,613.87,3.99,3.83,0,0
27/10/2015,1280 x 1024,256566,1.42679E+15,783,,Fixation,158,351,251,30696,350,250,614.41,614.41,3.99,3.83,0,0
27/10/2015,1280 x 1024,256574,1.42679E+15,783,,Fixation,158,351,251,30697,350,253,614.93,614.93,3.98,3.84,0,0
27/10/2015,1280 x 1024,256583,1.42679E+15,783,,Fixation,158,351,251,30698,354,253,615.41,615.41,3.98,3.83,0,0
27/10/2015,1280 x 1024,256591,1.42679E+15,783,,Fixation,158,351,251,30699,353,252,615.81,615.81,3.99,3.82,0,0
27/10/2015,1280 x 1024,256599,1.42679E+15,783,,Fixation,158,351,251,30700,357,255,616.14,616.14,3.97,3.81,0,0
27/10/2015,1280 x 1024,256607,1.42679E+15,783,,Fixation,158,351,251,30701,359,259,616.45,616.45,3.97,3.8,0,0
27/10/2015,1280 x 1024,256616,1.42679E+15,783,,Fixation,158,351,251,30702,361,262,616.81,616.81,3.97,3.8,0,0
27/10/2015,1280 x 1024,256624,1.42679E+15,,809,Saccade,25,,,30703,369,264,617.07,617.07,3.97,3.81,0,0
27/10/2015,1280 x 1024,256632,1.42679E+15,,809,Saccade,25,,,30704,405,270,617.61,617.61,3.98,3.82,0,0
27/10/2015,1280 x 1024,256641,1.42679E+15,,809,Saccade,25,,,30705,454,266,618.34,618.34,3.98,3.81,0,0
27/10/2015,1280 x 1024,256649,1.42679E+15,784,,Fixation,241,469,272,30706,470,272,,0,,3.78,4,0
27/10/2015,1280 x 1024,256657,1.42679E+15,784,,Fixation,241,469,272,30707,459,272,618.53,618.53,3.96,3.76,0,0
27/10/2015,1280 x 1024,256666,1.42679E+15,784,,Fixation,241,469,272,30708,470,267,618.53,618.53,3.95,3.78,0,0
27/10/2015,1280 x 1024,256674,1.42679E+15,784,,Fixation,241,469,272,30709,,,,,,,4,4
27/10/2015,1280 x 1024,256682,1.42679E+15,784,,Fixation,241,469,272,30710,,,,,,,4,4
27/10/2015,1280 x 1024,256691,1.42679E+15,784,,Fixation,241,469,272,30711,,,,,,,4,4
27/10/2015,1280 x 1024,256699,1.42679E+15,784,,Fixation,241,469,272,30712,,,,,,,4,4
27/10/2015,1280 x 1024,256707,1.42679E+15,784,,Fixation,241,469,272,30713,473,275,618.58,618.58,3.93,3.77,0,0
27/10/2015,1280 x 1024,256716,1.42679E+15,784,,Fixation,241,469,272,30714,474,278,619.56,619.56,3.93,3.76,0,0
27/10/2015,1280 x 1024,256724,1.42679E+15,784,,Fixation,241,469,272,30715,473,275,620.57,620.57,3.94,3.75,0,0
27/10/2015,1280 x 1024,256732,1.42679E+15,784,,Fixation,241,469,272,30716,470,269,620.75,620.75,3.93,3.75,0,0
27/10/2015,1280 x 1024,256741,1.42679E+15,784,,Fixation,241,469,272,30717,,,,,,,4,4
27/10/2015,1280 x 1024,256749,1.42679E+15,784,,Fixation,241,469,272,30718,,,,,,,4,4
27/10/2015,1280 x 1024,256757,1.42679E+15,784,,Fixation,241,469,272,30719,458,270,620.89,620.89,3.92,3.7,0,0
27/10/2015,1280 x 1024,256766,1.42679E+15,784,,Fixation,241,469,272,30720,467,257,,0,,3.74,4,0
27/10/2015,1280 x 1024,256774,1.42679E+15,784,,Fixation,241,469,272,30721,464,258,,0,,3.74,4,0
27/10/2015,1280 x 1024,256782,1.42679E+15,784,,Fixation,241,469,272,30722,,,,,,,4,4
27/10/2015,1280 x 1024,256791,1.42679E+15,784,,Fixation,241,469,272,30723,,,,,,,4,4
27/10/2015,1280 x 1024,256799,1.42679E+15,784,,Fixation,241,469,272,30724,,,,,,,4,4
27/10/2015,1280 x 1024,256807,1.42679E+15,784,,Fixation,241,469,272,30725,,,,,,,4,4
27/10/2015,1280 x 1024,256816,1.42679E+15,784,,Fixation,241,469,272,30726,,,,,,,4,4
27/10/2015,1280 x 1024,256824,1.42679E+15,784,,Fixation,241,469,272,30727,474,271,620.88,620.88,3.88,3.73,0,0
27/10/2015,1280 x 1024,256832,1.42679E+15,784,,Fixation,241,469,272,30728,471,272,621.74,621.74,3.9,3.73,0,0
27/10/2015,1280 x 1024,256841,1.42679E+15,784,,Fixation,241,469,272,30729,470,273,622.62,622.62,3.91,3.73,0,0
27/10/2015,1280 x 1024,256849,1.42679E+15,784,,Fixation,241,469,272,30730,474,277,622.7,622.7,3.9,3.74,0,0
27/10/2015,1280 x 1024,256857,1.42679E+15,784,,Fixation,241,469,272,30731,473,275,622.75,622.75,3.89,3.73,0,0
27/10/2015,1280 x 1024,256866,1.42679E+15,784,,Fixation,241,469,272,30732,473,275,622.8,622.8,3.88,3.72,0,0
27/10/2015,1280 x 1024,256874,1.42679E+15,784,,Fixation,241,469,272,30733,474,277,622.95,622.95,3.89,3.74,0,0
27/10/2015,1280 x 1024,256882,1.42679E+15,784,,Fixation,241,469,272,30734,477,276,623.19,623.19,3.9,3.74,0,0
27/10/2015,1280 x 1024,256891,1.42679E+15,,810,Saccade,17,,,30735,492,276,623.21,623.21,3.89,3.73,0,0
27/10/2015,1280 x 1024,256899,1.42679E+15,,810,Saccade,17,,,30736,512,272,623.05,623.05,3.88,3.72,0,0
27/10/2015,1280 x 1024,256907,1.42679E+15,785,,Fixation,242,508,276,30737,512,279,623.11,623.11,3.89,3.71,0,0
27/10/2015,1280 x 1024,256916,1.42679E+15,785,,Fixation,242,508,276,30738,511,279,623.11,623.11,3.88,3.71,0,0
27/10/2015,1280 x 1024,256924,1.42679E+15,785,,Fixation,242,508,276,30739,511,277,623.06,623.06,3.88,3.72,0,0
27/10/2015,1280 x 1024,256932,1.42679E+15,785,,Fixation,242,508,276,30740,509,281,623.16,623.16,3.88,3.71,0,0
27/10/2015,1280 x 1024,256941,1.42679E+15,785,,Fixation,242,508,276,30741,508,278,623.18,623.18,3.86,3.71,0,0
27/10/2015,1280 x 1024,256949,1.42679E+15,785,,Fixation,242,508,276,30742,509,274,623.1,623.1,3.86,3.72,0,0
27/10/2015,1280 x 1024,256957,1.42679E+15,785,,Fixation,242,508,276,30743,510,273,623.06,623.06,3.86,3.73,0,0
27/10/2015,1280 x 1024,256966,1.42679E+15,785,,Fixation,242,508,276,30744,506,276,623.11,623.11,3.86,3.72,0,0
27/10/2015,1280 x 1024,256974,1.42679E+15,785,,Fixation,242,508,276,30745,508,279,623.14,623.14,3.88,3.72,0,0
27/10/2015,1280 x 1024,256982,1.42679E+15,785,,Fixation,242,508,276,30746,510,279,623.08,623.08,3.87,3.71,0,0
27/10/2015,1280 x 1024,256991,1.42679E+15,785,,Fixation,242,508,276,30747,507,277,622.97,622.97,3.85,3.71,0,0
27/10/2015,1280 x 1024,256999,1.42679E+15,785,,Fixation,242,508,276,30748,507,275,622.86,622.86,3.85,3.71,0,0
27/10/2015,1280 x 1024,257007,1.42679E+15,785,,Fixation,242,508,276,30749,508,276,622.74,622.74,3.84,3.71,0,0
27/10/2015,1280 x 1024,257016,1.42679E+15,785,,Fixation,242,508,276,30750,508,280,622.65,622.65,3.84,3.72,0,0
27/10/2015,1280 x 1024,257024,1.42679E+15,785,,Fixation,242,508,276,30751,505,280,622.64,622.64,3.84,3.72,0,0
27/10/2015,1280 x 1024,257032,1.42679E+15,785,,Fixation,242,508,276,30752,505,279,622.63,622.63,3.85,3.73,0,0
27/10/2015,1280 x 1024,257041,1.42679E+15,785,,Fixation,242,508,276,30753,508,279,622.57,622.57,3.85,3.74,0,0
27/10/2015,1280 x 1024,257049,1.42679E+15,785,,Fixation,242,508,276,30754,508,277,622.46,622.46,3.84,3.74,0,0
27/10/2015,1280 x 1024,257057,1.42679E+15,785,,Fixation,242,508,276,30755,505,275,622.33,622.33,3.84,3.74,0,0
27/10/2015,1280 x 1024,257066,1.42679E+15,785,,Fixation,242,508,276,30756,505,274,622.17,622.17,3.84,3.72,0,0
27/10/2015,1280 x 1024,257074,1.42679E+15,785,,Fixation,242,508,276,30757,507,277,622.08,622.08,3.83,3.72,0,0
27/10/2015,1280 x 1024,257082,1.42679E+15,785,,Fixation,242,508,276,30758,505,275,622.03,622.03,3.83,3.71,0,0
27/10/2015,1280 x 1024,257091,1.42679E+15,785,,Fixation,242,508,276,30759,505,273,622.01,622.01,3.84,3.7,0,0
27/10/2015,1280 x 1024,257099,1.42679E+15,785,,Fixation,242,508,276,30760,506,275,621.95,621.95,3.85,3.72,0,0
27/10/2015,1280 x 1024,257107,1.42679E+15,785,,Fixation,242,508,276,30761,506,271,621.81,621.81,3.85,3.72,0,0
27/10/2015,1280 x 1024,257116,1.42679E+15,785,,Fixation,242,508,276,30762,508,269,621.64,621.64,3.85,3.72,0,0
27/10/2015,1280 x 1024,257124,1.42679E+15,785,,Fixation,242,508,276,30763,507,273,621.53,621.53,3.86,3.73,0,0
27/10/2015,1280 x 1024,257132,1.42679E+15,785,,Fixation,242,508,276,30764,506,272,621.45,621.45,3.85,3.72,0,0
27/10/2015,1280 x 1024,257140,1.42679E+15,785,,Fixation,242,508,276,30765,506,272,621.37,621.37,3.85,3.72,0,0
27/10/2015,1280 x 1024,257149,1.42679E+15,,811,Saccade,33,,,30766,502,272,621.21,621.21,3.84,3.72,0,0
27/10/2015,1280 x 1024,257157,1.42679E+15,,811,Saccade,33,,,30767,480,269,621.26,621.26,3.86,3.73,0,0
27/10/2015,1280 x 1024,257165,1.42679E+15,,811,Saccade,33,,,30768,451,273,621.32,621.32,3.85,3.72,0,0
27/10/2015,1280 x 1024,257174,1.42679E+15,,811,Saccade,33,,,30769,434,271,621.13,621.13,3.82,3.72,0,0
27/10/2015,1280 x 1024,257182,1.42679E+15,786,,Fixation,167,426,268,30770,428,267,621.05,621.05,3.82,3.72,0,0
27/10/2015,1280 x 1024,257190,1.42679E+15,786,,Fixation,167,426,268,30771,430,267,620.91,620.91,3.83,3.72,0,0
27/10/2015,1280 x 1024,257199,1.42679E+15,786,,Fixation,167,426,268,30772,428,267,620.71,620.71,3.83,3.72,0,0
27/10/2015,1280 x 1024,257207,1.42679E+15,786,,Fixation,167,426,268,30773,425,269,620.62,620.62,3.81,3.73,0,0
27/10/2015,1280 x 1024,257215,1.42679E+15,786,,Fixation,167,426,268,30774,425,270,620.47,620.47,3.82,3.73,0,0
27/10/2015,1280 x 1024,257224,1.42679E+15,786,,Fixation,167,426,268,30775,425,267,620.3,620.3,3.81,3.71,0,0
27/10/2015,1280 x 1024,257232,1.42679E+15,786,,Fixation,167,426,268,30776,422,267,,0,,3.7,4,0
27/10/2015,1280 x 1024,257240,1.42679E+15,786,,Fixation,167,426,268,30777,407,266,620.23,620.23,3.83,3.7,0,0
27/10/2015,1280 x 1024,257249,1.42679E+15,786,,Fixation,167,426,268,30778,425,269,620.23,620.23,3.81,3.71,0,0
27/10/2015,1280 x 1024,257257,1.42679E+15,786,,Fixation,167,426,268,30779,425,270,619.98,619.98,3.8,3.71,0,0
27/10/2015,1280 x 1024,257265,1.42679E+15,786,,Fixation,167,426,268,30780,427,271,619.62,619.62,3.8,3.72,0,0
27/10/2015,1280 x 1024,257274,1.42679E+15,786,,Fixation,167,426,268,30781,427,270,619.46,619.46,3.8,3.73,0,0
27/10/2015,1280 x 1024,257282,1.42679E+15,786,,Fixation,167,426,268,30782,429,267,619.29,619.29,3.81,3.72,0,0
27/10/2015,1280 x 1024,257290,1.42679E+15,786,,Fixation,167,426,268,30783,428,265,619.13,619.13,3.82,3.7,0,0
27/10/2015,1280 x 1024,257299,1.42679E+15,786,,Fixation,167,426,268,30784,429,267,618.94,618.94,3.81,3.71,0,0
27/10/2015,1280 x 1024,257307,1.42679E+15,786,,Fixation,167,426,268,30785,430,267,618.74,618.74,3.79,3.71,0,0
27/10/2015,1280 x 1024,257315,1.42679E+15,786,,Fixation,167,426,268,30786,428,266,618.53,618.53,3.8,3.72,0,0
27/10/2015,1280 x 1024,257324,1.42679E+15,786,,Fixation,167,426,268,30787,429,270,618.33,618.33,3.79,3.71,0,0
27/10/2015,1280 x 1024,257332,1.42679E+15,786,,Fixation,167,426,268,30788,427,266,618.11,618.11,3.79,3.71,0,0
27/10/2015,1280 x 1024,257340,1.42679E+15,786,,Fixation,167,426,268,30789,426,263,617.88,617.88,3.8,3.71,0,0
27/10/2015,1280 x 1024,257349,1.42679E+15,,812,Saccade,25,,,30790,413,259,617.56,617.56,3.82,3.71,0,0
27/10/2015,1280 x 1024,257357,1.42679E+15,,812,Saccade,25,,,30791,393,257,617.42,617.42,3.81,3.73,0,0
27/10/2015,1280 x 1024,257365,1.42679E+15,,812,Saccade,25,,,30792,367,258,617.54,617.54,3.79,3.74,0,0
27/10/2015,1280 x 1024,257374,1.42679E+15,787,,Fixation,350,359,257,30793,365,252,617.63,617.63,3.8,3.73,0,0
27/10/2015,1280 x 1024,257382,1.42679E+15,787,,Fixation,350,359,257,30794,368,252,617.57,617.57,3.8,3.72,0,0
27/10/2015,1280 x 1024,257390,1.42679E+15,787,,Fixation,350,359,257,30795,371,257,617.43,617.43,3.79,3.72,0,0
27/10/2015,1280 x 1024,257399,1.42679E+15,787,,Fixation,350,359,257,30796,372,259,617.25,617.25,3.81,3.72,0,0
27/10/2015,1280 x 1024,257407,1.42679E+15,787,,Fixation,350,359,257,30797,371,259,617.13,617.13,3.8,3.72,0,0
27/10/2015,1280 x 1024,257415,1.42679E+15,787,,Fixation,350,359,257,30798,369,255,617.05,617.05,3.81,3.72,0,0
27/10/2015,1280 x 1024,257424,1.42679E+15,787,,Fixation,350,359,257,30799,367,256,616.87,616.87,3.81,3.72,0,0
27/10/2015,1280 x 1024,257432,1.42679E+15,787,,Fixation,350,359,257,30800,365,255,616.66,616.66,3.8,3.72,0,0
27/10/2015,1280 x 1024,257440,1.42679E+15,787,,Fixation,350,359,257,30801,365,255,616.5,616.5,3.81,3.71,0,0
27/10/2015,1280 x 1024,257449,1.42679E+15,787,,Fixation,350,359,257,30802,368,255,616.42,616.42,3.81,3.71,0,0
27/10/2015,1280 x 1024,257457,1.42679E+15,787,,Fixation,350,359,257,30803,368,258,616.32,616.32,3.82,3.72,0,0
27/10/2015,1280 x 1024,257465,1.42679E+15,787,,Fixation,350,359,257,30804,367,257,616.2,616.2,3.82,3.72,0,0
27/10/2015,1280 x 1024,257474,1.42679E+15,787,,Fixation,350,359,257,30805,363,254,616.07,616.07,3.81,3.73,0,0
27/10/2015,1280 x 1024,257482,1.42679E+15,787,,Fixation,350,359,257,30806,365,254,616.01,616.01,3.82,3.73,0,0
27/10/2015,1280 x 1024,257490,1.42679E+15,787,,Fixation,350,359,257,30807,367,255,615.95,615.95,3.83,3.72,0,0
27/10/2015,1280 x 1024,257499,1.42679E+15,787,,Fixation,350,359,257,30808,370,259,615.89,615.89,3.83,3.72,0,0
27/10/2015,1280 x 1024,257507,1.42679E+15,787,,Fixation,350,359,257,30809,370,260,615.83,615.83,3.83,3.73,0,0
27/10/2015,1280 x 1024,257515,1.42679E+15,787,,Fixation,350,359,257,30810,369,259,615.79,615.79,3.83,3.72,0,0
27/10/2015,1280 x 1024,257524,1.42679E+15,787,,Fixation,350,359,257,30811,362,259,615.89,615.89,3.83,3.72,0,0
27/10/2015,1280 x 1024,257532,1.42679E+15,787,,Fixation,350,359,257,30812,349,254,616.14,616.14,3.84,3.73,0,0
27/10/2015,1280 x 1024,257540,1.42679E+15,787,,Fixation,350,359,257,30813,350,254,616.31,616.31,3.83,3.73,0,0
27/10/2015,1280 x 1024,257549,1.42679E+15,787,,Fixation,350,359,257,30814,352,255,616.35,616.35,3.84,3.73,0,0
27/10/2015,1280 x 1024,257557,1.42679E+15,787,,Fixation,350,359,257,30815,352,257,616.32,616.32,3.84,3.74,0,0
27/10/2015,1280 x 1024,257565,1.42679E+15,787,,Fixation,350,359,257,30816,350,255,616.27,616.27,3.84,3.75,0,0
27/10/2015,1280 x 1024,257574,1.42679E+15,787,,Fixation,350,359,257,30817,348,251,616.25,616.25,3.84,3.74,0,0
27/10/2015,1280 x 1024,257582,1.42679E+15,787,,Fixation,350,359,257,30818,351,252,616.24,616.24,3.83,3.74,0,0
27/10/2015,1280 x 1024,257590,1.42679E+15,787,,Fixation,350,359,257,30819,351,253,616.2,616.2,3.84,3.74,0,0
27/10/2015,1280 x 1024,257599,1.42679E+15,787,,Fixation,350,359,257,30820,359,257,,0,,3.74,4,0
27/10/2015,1280 x 1024,257607,1.42679E+15,787,,Fixation,350,359,257,30821,347,267,616.15,616.15,3.86,3.72,0,0
27/10/2015,1280 x 1024,257615,1.42679E+15,787,,Fixation,350,359,257,30822,353,258,616.16,616.16,3.86,3.72,0,0
27/10/2015,1280 x 1024,257624,1.42679E+15,787,,Fixation,350,359,257,30823,352,260,615.94,615.94,3.85,3.73,0,0
27/10/2015,1280 x 1024,257632,1.42679E+15,787,,Fixation,350,359,257,30824,353,260,615.71,615.71,3.84,3.74,0,0
27/10/2015,1280 x 1024,257640,1.42679E+15,787,,Fixation,350,359,257,30825,354,255,615.66,615.66,3.84,3.73,0,0
27/10/2015,1280 x 1024,257649,1.42679E+15,787,,Fixation,350,359,257,30826,359,259,,0,,3.73,4,0
27/10/2015,1280 x 1024,257657,1.42679E+15,787,,Fixation,350,359,257,30827,347,264,615.61,615.61,3.84,3.72,0,0
27/10/2015,1280 x 1024,257665,1.42679E+15,787,,Fixation,350,359,257,30828,354,255,615.61,615.61,3.84,3.72,0,0
27/10/2015,1280 x 1024,257673,1.42679E+15,787,,Fixation,350,359,257,30829,353,255,615.38,615.38,3.85,3.73,0,0
27/10/2015,1280 x 1024,257682,1.42679E+15,787,,Fixation,350,359,257,30830,351,252,615.13,615.13,3.83,3.73,0,0
27/10/2015,1280 x 1024,257690,1.42679E+15,787,,Fixation,350,359,257,30831,350,255,614.98,614.98,3.83,3.73,0,0
27/10/2015,1280 x 1024,257698,1.42679E+15,787,,Fixation,350,359,257,30832,354,257,614.8,614.8,3.84,3.73,0,0
27/10/2015,1280 x 1024,257707,1.42679E+15,787,,Fixation,350,359,257,30833,353,257,614.69,614.69,3.85,3.73,0,0
27/10/2015,1280 x 1024,257715,1.42679E+15,787,,Fixation,350,359,257,30834,354,259,614.68,614.68,3.85,3.73,0,0
27/10/2015,1280 x 1024,257723,1.42679E+15,,813,Saccade,17,,,30835,370,251,614.57,614.57,3.84,3.73,0,0
27/10/2015,1280 x 1024,257732,1.42679E+15,,813,Saccade,17,,,30836,396,251,614.47,614.47,3.85,3.73,0,0
27/10/2015,1280 x 1024,257740,1.42679E+15,788,,Fixation,275,407,250,30837,,,,,,,4,4
27/10/2015,1280 x 1024,257748,1.42679E+15,788,,Fixation,275,407,250,30838,,,,,,,4,4
27/10/2015,1280 x 1024,257757,1.42679E+15,788,,Fixation,275,407,250,30839,406,246,614.52,614.52,3.86,3.73,0,0
27/10/2015,1280 x 1024,257765,1.42679E+15,788,,Fixation,275,407,250,30840,405,246,614.39,614.39,3.87,3.72,0,0
27/10/2015,1280 x 1024,257773,1.42679E+15,788,,Fixation,275,407,250,30841,407,249,614.19,614.19,3.86,3.73,0,0
27/10/2015,1280 x 1024,257782,1.42679E+15,788,,Fixation,275,407,250,30842,407,247,614.09,614.09,3.85,3.74,0,0
27/10/2015,1280 x 1024,257790,1.42679E+15,788,,Fixation,275,407,250,30843,408,246,613.98,613.98,3.85,3.73,0,0
27/10/2015,1280 x 1024,257798,1.42679E+15,788,,Fixation,275,407,250,30844,408,247,613.89,613.89,3.86,3.74,0,0
27/10/2015,1280 x 1024,257807,1.42679E+15,788,,Fixation,275,407,250,30845,409,248,613.84,613.84,3.87,3.73,0,0
27/10/2015,1280 x 1024,257815,1.42679E+15,788,,Fixation,275,407,250,30846,411,250,613.78,613.78,3.87,3.73,0,0
27/10/2015,1280 x 1024,257823,1.42679E+15,788,,Fixation,275,407,250,30847,409,253,613.72,613.72,3.87,3.73,0,0
27/10/2015,1280 x 1024,257832,1.42679E+15,788,,Fixation,275,407,250,30848,408,253,613.62,613.62,3.86,3.74,0,0
27/10/2015,1280 x 1024,257840,1.42679E+15,788,,Fixation,275,407,250,30849,408,250,613.48,613.48,3.87,3.73,0,0
27/10/2015,1280 x 1024,257848,1.42679E+15,788,,Fixation,275,407,250,30850,407,250,613.33,613.33,3.87,3.72,0,0
27/10/2015,1280 x 1024,257857,1.42679E+15,788,,Fixation,275,407,250,30851,409,247,613.24,613.24,3.87,3.73,0,0
27/10/2015,1280 x 1024,257865,1.42679E+15,788,,Fixation,275,407,250,30852,408,249,613.2,613.2,3.87,3.74,0,0
27/10/2015,1280 x 1024,257873,1.42679E+15,788,,Fixation,275,407,250,30853,406,251,613.17,613.17,3.87,3.75,0,0
27/10/2015,1280 x 1024,257882,1.42679E+15,788,,Fixation,275,407,250,30854,406,250,613.09,613.09,3.87,3.74,0,0
27/10/2015,1280 x 1024,257890,1.42679E+15,788,,Fixation,275,407,250,30855,407,254,613.02,613.02,3.87,3.74,0,0
27/10/2015,1280 x 1024,257898,1.42679E+15,788,,Fixation,275,407,250,30856,407,253,612.93,612.93,3.87,3.73,0,0
27/10/2015,1280 x 1024,257907,1.42679E+15,788,,Fixation,275,407,250,30857,406,248,612.86,612.86,3.87,3.73,0,0
27/10/2015,1280 x 1024,257915,1.42679E+15,788,,Fixation,275,407,250,30858,406,249,612.79,612.79,3.87,3.74,0,0
27/10/2015,1280 x 1024,257923,1.42679E+15,788,,Fixation,275,407,250,30859,404,250,612.69,612.69,3.88,3.74,0,0
27/10/2015,1280 x 1024,257932,1.42679E+15,788,,Fixation,275,407,250,30860,406,252,612.6,612.6,3.88,3.75,0,0
27/10/2015,1280 x 1024,257940,1.42679E+15,788,,Fixation,275,407,250,30861,406,252,612.56,612.56,3.87,3.75,0,0
27/10/2015,1280 x 1024,257948,1.42679E+15,788,,Fixation,275,407,250,30862,405,252,612.56,612.56,3.87,3.74,0,0
27/10/2015,1280 x 1024,257957,1.42679E+15,788,,Fixation,275,407,250,30863,406,250,612.52,612.52,3.87,3.73,0,0
27/10/2015,1280 x 1024,257965,1.42679E+15,788,,Fixation,275,407,250,30864,409,247,612.54,612.54,3.85,3.74,0,0
27/10/2015,1280 x 1024,257973,1.42679E+15,788,,Fixation,275,407,250,30865,407,251,612.42,612.42,3.87,3.74,0,0
27/10/2015,1280 x 1024,257982,1.42679E+15,788,,Fixation,275,407,250,30866,407,254,612.36,612.36,3.87,3.77,0,0
27/10/2015,1280 x 1024,257990,1.42679E+15,788,,Fixation,275,407,250,30867,410,253,612.33,612.33,3.86,3.77,0,0
27/10/2015,1280 x 1024,257998,1.42679E+15,788,,Fixation,275,407,250,30868,407,253,612.55,612.55,3.88,3.76,0,0
27/10/2015,1280 x 1024,258007,1.42679E+15,788,,Fixation,275,407,250,30869,406,255,612.68,612.68,3.88,3.76,0,0
27/10/2015,1280 x 1024,258015,1.42679E+15,,814,Saccade,8,,,30870,406,256,612.81,612.81,3.88,3.76,0,0
27/10/2015,1280 x 1024,258023,1.42679E+15,,,Unclassified,8,,,30871,416,299,612.63,612.63,3.72,3.61,0,0
27/10/2015,1280 x 1024,258032,1.42679E+15,,,Unclassified,858,,,30872,,,,,,,4,4
27/10/2015,1280 x 1024,258040,1.42679E+15,,,Unclassified,858,,,30873,,,,,,,4,4
27/10/2015,1280 x 1024,258048,1.42679E+15,,,Unclassified,858,,,30874,,,,,,,4,4
